,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,jaccard,postprocess,trait,indice,fold,eval_mode,prr,archi,species_loss,func_loss
13,LNC_fdis,-0.3038431576388436,2.1693401591366825,0.29549016886308255,6.350049533384967e-24,0.2807343691065957,1.1687257833183276e-21,0.1195024077046549,opth,LNC,fdis,2,interpolation,False,mlp1,bce,msle
14,SLA_fdis,-0.486249874818816,2.1653172453331657,0.36190948150129015,7.198851109923195e-36,0.36559262738656745,1.2761539156735132e-36,0.1195024077046549,opth,SLA,fdis,2,interpolation,False,mlp1,bce,msle
15,PLH_fdis,0.020836897505682406,28.8994599533177,0.6612102739127114,3.20041896368538e-141,0.6826634866452592,5.900568646344575e-154,0.1195024077046549,opth,PLH,fdis,2,interpolation,False,mlp1,bce,msle
16,average,-32.1866311215992,3135.964821319484,,,,,0.1195024077046549,opth,,,2,interpolation,False,mlp1,bce,msle
17,weighted,-91.86807331444518,,,,,,0.1195024077046549,opth,,,2,interpolation,False,mlp1,bce,msle
18,richness,-225.7683077484955,21867.87275985663,0.35140135679257734,8.859557449684098e-34,0.3365962477051413,5.764111829887619e-31,0.11951072038183501,opth_norm,,richness,2,interpolation,False,mlp1,bce,msle
19,LNC_cwm,0.08105633184519057,2.834936282175008,0.44371711399993363,4.908596814369517e-55,0.4198067921156335,7.164779450102884e-49,0.11951072038183501,opth_norm,LNC,cwm,2,interpolation,False,mlp1,bce,msle
20,SLA_cwm,0.61574907165316,3.9497768463837306,0.813383399770679,2.322390079261488e-264,0.8184304587054977,2.530672533706222e-270,0.11951072038183501,opth_norm,SLA,cwm,2,interpolation,False,mlp1,bce,msle
21,PLH_cwm,0.5700208934116897,40.39382886002313,0.852481593764107,4.3035994e-316,0.8423006145463319,2.817610727099729e-301,0.11951072038183501,opth_norm,PLH,cwm,2,interpolation,False,mlp1,bce,msle
22,LNC_fdis,-0.30413306420674946,2.16982250699921,0.29536305684319397,6.650671741048655e-24,0.28057013754851656,1.2364237769307141e-21,0.11951072038183501,opth_norm,LNC,fdis,2,interpolation,False,mlp1,bce,msle
23,SLA_fdis,-0.4860379405307811,2.16500847829706,0.3619591313016364,7.033960276822906e-36,0.36560177894138746,1.270643988833498e-36,0.11951072038183501,opth_norm,SLA,fdis,2,interpolation,False,mlp1,bce,msle
24,PLH_fdis,0.02082620540155178,28.89977552488521,0.6612104884099674,3.199519596187065e-141,0.6826307871038622,6.182139766855815e-154,0.11951072038183501,opth_norm,PLH,fdis,2,interpolation,False,mlp1,bce,msle
25,average,-32.18154660727449,3135.469415479342,,,,,0.11951072038183501,opth_norm,,,2,interpolation,False,mlp1,bce,msle
26,weighted,-91.85340242733263,,,,,,0.11951072038183501,opth_norm,,,2,interpolation,False,mlp1,bce,msle
27,richness,0.2621646197897216,71.15143369175627,0.516911721292357,2.894506544352432e-77,0.5011408259716074,5.220993444222436e-72,0.2510869565217391,prr,,richness,2,interpolation,False,mlp1,bce,msle
28,LNC_cwm,-0.44045279455567155,4.443789136983652,0.390033797698763,7.338302136852478e-42,0.38526920394174313,8.36560874836706e-41,0.2510869565217391,prr,LNC,cwm,2,interpolation,False,mlp1,bce,msle
29,SLA_cwm,0.5056850037677365,5.081143031555951,0.8044221312232417,3.2970755565142166e-254,0.8023092740141633,6.841319791118866e-252,0.2510869565217391,prr,SLA,cwm,2,interpolation,False,mlp1,bce,msle
30,PLH_cwm,0.6708413319379337,30.922383673452934,0.8446501725952819,1.335906466765474e-304,0.8280055754121636,3.6573655854622934e-282,0.2510869565217391,prr,PLH,cwm,2,interpolation,False,mlp1,bce,msle
31,LNC_fdis,-0.8290780897145076,3.04322842127747,0.3007161617585148,9.291390139964673e-25,0.3071383132015853,8.291510183032392e-26,0.2510869565217391,prr,LNC,fdis,2,interpolation,False,mlp1,bce,msle
32,SLA_fdis,-0.784444533015136,2.59975700327591,0.3458729690194105,1.0368599811059047e-32,0.3361564779481144,6.950095672721246e-31,0.2510869565217391,prr,SLA,fdis,2,interpolation,False,mlp1,bce,msle
33,PLH_fdis,0.12697556549721678,25.76683559553086,0.6128208767937575,4.817768025154261e-116,0.6422939088987962,7.770053487579102e-131,0.2510869565217391,prr,PLH,fdis,2,interpolation,False,mlp1,bce,msle
34,average,-0.06975841375610092,20.429795793404725,,,,,0.2510869565217391,prr,,,2,interpolation,False,mlp1,bce,msle
35,weighted,0.3949945609585129,,,,,,0.2510869565217391,prr,,,2,interpolation,False,mlp1,bce,msle
36,richness,0.26234116877560176,71.13440860215054,0.5170812446361401,2.5325807759728315e-77,0.5011498831734482,5.185765868967345e-72,0.24025438948636144,norm_prr,,richness,2,interpolation,False,mlp1,bce,msle
37,LNC_cwm,-0.6736162029952268,5.163097000095816,0.3879004409579406,2.1927115967045288e-41,0.38323544270472,2.3353152638129633e-40,0.24025438948636144,norm_prr,LNC,cwm,2,interpolation,False,mlp1,bce,msle
38,SLA_cwm,0.438629289039313,5.770419465035315,0.7982905834655177,1.4636724215218508e-247,0.7965476821069097,1.0304780634005246e-245,0.24025438948636144,norm_prr,SLA,cwm,2,interpolation,False,mlp1,bce,msle
39,PLH_cwm,0.6325111534848209,34.52326251822818,0.8421919427236885,4.00227076587252e-301,0.8271083327354967,5.052717150212909e-281,0.24025438948636144,norm_prr,PLH,cwm,2,interpolation,False,mlp1,bce,msle
40,LNC_fdis,-1.1078628054896735,3.5070716957858723,0.3023495812751584,5.054194127099819e-25,0.3050965790568315,1.7993913417538888e-25,0.24025438948636144,norm_prr,LNC,fdis,2,interpolation,False,mlp1,bce,msle
41,SLA_fdis,-1.060114305338478,3.0013802579803497,0.33895789258233533,2.0994362461029897e-31,0.3322246972813489,3.65299652263207e-30,0.24025438948636144,norm_prr,SLA,fdis,2,interpolation,False,mlp1,bce,msle
42,PLH_fdis,0.12425363868992367,25.847171766862086,0.6142947026773398,9.554023599575804e-117,0.6491339738987207,1.662665731388279e-134,0.24025438948636144,norm_prr,PLH,fdis,2,interpolation,False,mlp1,bce,msle
43,average,-0.19769400911910276,21.27811590087688,,,,,0.24025438948636144,norm_prr,,,2,interpolation,False,mlp1,bce,msle
44,weighted,0.3698725144995556,,,,,,0.24025438948636144,norm_prr,,,2,interpolation,False,mlp1,bce,msle
