,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,jaccard,postprocess,trait,indice,fold,eval_mode,prr,archi,species_loss,func_loss
24,PLH_fdis,0.8738029278994951,2.7519218008698156,0.9534544550818246,0.0,0.9560085193223498,0.0,0.15320851880416103,opth_norm,PLH,fdis,1,extrapolation,False,mlp1,bce,msle
25,average,-17.267560493482296,2205.277438943276,,,,,0.15320851880416103,opth_norm,,,1,extrapolation,False,mlp1,bce,msle
26,weighted,-62.75457523170147,,,,,,0.15320851880416103,opth_norm,,,1,extrapolation,False,mlp1,bce,msle
27,richness,1.0,0.0,1.0,0.0,1.0,0.0,0.2811472599285988,prr,,richness,1,extrapolation,False,mlp1,bce,msle
28,LNC_cwm,0.5286622978064728,1.11831271735996,0.875774828921483,0.0,0.8683070744005129,0.0,0.2811472599285988,prr,LNC,cwm,1,extrapolation,False,mlp1,bce,msle
29,SLA_cwm,0.8909261295625458,0.8944866994282588,0.9541021856676805,0.0,0.9524255832977444,0.0,0.2811472599285988,prr,SLA,cwm,1,extrapolation,False,mlp1,bce,msle
30,PLH_cwm,0.9313165350684404,5.8712392863918685,0.9760885320284777,0.0,0.9799227584295357,0.0,0.2811472599285988,prr,PLH,cwm,1,extrapolation,False,mlp1,bce,msle
31,LNC_fdis,0.6148294930662239,0.5495785481407669,0.8864329312741085,0.0,0.8894121780320657,0.0,0.2811472599285988,prr,LNC,fdis,1,extrapolation,False,mlp1,bce,msle
32,SLA_fdis,0.44725604543355446,0.7285874377110444,0.8851566786555427,0.0,0.8485681813901133,5.42669192813916e-310,0.2811472599285988,prr,SLA,fdis,1,extrapolation,False,mlp1,bce,msle
33,PLH_fdis,0.5536192430618316,9.73402089335796,0.8991553373465361,0.0,0.9090187389880598,0.0,0.2811472599285988,prr,PLH,fdis,1,extrapolation,False,mlp1,bce,msle
34,average,0.7095156777141527,2.699460797484266,,,,,0.2811472599285988,prr,,,1,extrapolation,False,mlp1,bce,msle
35,weighted,0.921958582870776,,,,,,0.2811472599285988,prr,,,1,extrapolation,False,mlp1,bce,msle
36,richness,1.0,0.0,1.0,0.0,1.0,0.0,0.2600777654340581,norm_prr,,richness,1,extrapolation,False,mlp1,bce,msle
37,LNC_cwm,0.4686995220829153,1.260582547139722,0.8714004622483341,0.0,0.8704114910952339,0.0,0.2600777654340581,norm_prr,LNC,cwm,1,extrapolation,False,mlp1,bce,msle
38,SLA_cwm,0.8705477445288992,1.0616045828894247,0.9391147105299879,0.0,0.9350999508900179,0.0,0.2600777654340581,norm_prr,SLA,cwm,1,extrapolation,False,mlp1,bce,msle
39,PLH_cwm,0.9196189709173336,6.87117716470805,0.9649049883501984,0.0,0.9755611917044037,0.0,0.2600777654340581,norm_prr,PLH,cwm,1,extrapolation,False,mlp1,bce,msle
40,LNC_fdis,0.3795721641729357,0.885254252601903,0.8819581945396102,0.0,0.8935115611027126,0.0,0.2600777654340581,norm_prr,LNC,fdis,1,extrapolation,False,mlp1,bce,msle
41,SLA_fdis,0.7051838314588346,0.38860552894093037,0.8694792062897037,0.0,0.8367107981276743,2.5431764420128344e-293,0.2600777654340581,norm_prr,SLA,fdis,1,extrapolation,False,mlp1,bce,msle
42,PLH_fdis,0.6623911372793516,7.362081972455681,0.8881878583688794,0.0,0.8850974101215042,0.0,0.2600777654340581,norm_prr,PLH,fdis,1,extrapolation,False,mlp1,bce,msle
43,average,0.7151447672057528,2.547043721247959,,,,,0.2600777654340581,norm_prr,,,1,extrapolation,False,mlp1,bce,msle
44,weighted,0.9263649608538382,,,,,,0.2600777654340581,norm_prr,,,1,extrapolation,False,mlp1,bce,msle
