,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,jaccard,postprocess,trait,indice,fold,eval_mode,prr,archi,species_loss,func_loss
25,average,-20.853736398090373,1774.139893517859,,,,,0.16164437580099242,opth_norm,,,4,extrapolation,False,mlp1,bce,msle
26,weighted,-62.40033408019721,,,,,,0.16164437580099242,opth_norm,,,4,extrapolation,False,mlp1,bce,msle
27,richness,1.0,0.0,1.0,0.0,1.0,0.0,0.30840457329180865,prr,,richness,4,extrapolation,False,mlp1,bce,msle
28,LNC_cwm,0.6491072084833643,0.9099424359106628,0.8960316817508118,0.0,0.8840727853983832,0.0,0.30840457329180865,prr,LNC,cwm,4,extrapolation,False,mlp1,bce,msle
29,SLA_cwm,0.8597902901669083,1.0444610161370023,0.9472422820437093,0.0,0.9413247016287747,0.0,0.30840457329180865,prr,SLA,cwm,4,extrapolation,False,mlp1,bce,msle
30,PLH_cwm,0.9013930143175414,7.027933469114915,0.9634348499999915,0.0,0.9570229051992518,0.0,0.30840457329180865,prr,PLH,cwm,4,extrapolation,False,mlp1,bce,msle
31,LNC_fdis,0.6278321088207173,0.5167593544720022,0.8875757744106815,0.0,0.8907163689113649,0.0,0.30840457329180865,prr,LNC,fdis,4,extrapolation,False,mlp1,bce,msle
32,SLA_fdis,0.45299746583716627,0.7288952354468715,0.8658924990098872,0.0,0.8585914031134718,0.0,0.30840457329180865,prr,SLA,fdis,4,extrapolation,False,mlp1,bce,msle
33,PLH_fdis,0.6443218266070507,10.727958643229488,0.9115232740487752,0.0,0.9229260912723076,0.0,0.30840457329180865,prr,PLH,fdis,4,extrapolation,False,mlp1,bce,msle
34,average,0.7336345591761069,2.9937071649015636,,,,,0.30840457329180865,prr,,,4,extrapolation,False,mlp1,bce,msle
35,weighted,0.8930174361748388,,,,,,0.30840457329180865,prr,,,4,extrapolation,False,mlp1,bce,msle
36,richness,1.0,0.0,1.0,0.0,1.0,0.0,0.23253524454595573,norm_prr,,richness,4,extrapolation,False,mlp1,bce,msle
37,LNC_cwm,0.6961002040175746,0.7880792290824002,0.8596765918013204,0.0,0.856424464611812,1e-322,0.23253524454595573,norm_prr,LNC,cwm,4,extrapolation,False,mlp1,bce,msle
38,SLA_cwm,0.7697361251268968,1.7152994683171563,0.9102972866329637,0.0,0.9053973949713974,0.0,0.23253524454595573,norm_prr,SLA,cwm,4,extrapolation,False,mlp1,bce,msle
39,PLH_cwm,0.2289323397165709,54.95566241228319,0.8177894028743832,4.904264368885539e-270,0.8603757048051365,0.0,0.23253524454595573,norm_prr,PLH,cwm,4,extrapolation,False,mlp1,bce,msle
40,LNC_fdis,-0.3047867169151075,1.811711212969432,0.8522118392822398,3.00347664e-316,0.8567435425868111,4e-323,0.23253524454595573,norm_prr,LNC,fdis,4,extrapolation,False,mlp1,bce,msle
41,SLA_fdis,0.5652481034045046,0.5793183143382202,0.8040382882369138,3.0845645245336363e-254,0.7851589137038988,1.7377523300984436e-234,0.23253524454595573,norm_prr,SLA,fdis,4,extrapolation,False,mlp1,bce,msle
42,PLH_fdis,-0.05901658430899026,31.94203909276548,0.4107201600948486,9.772856934063409e-47,0.322042690017366,2.1512455880399526e-28,0.23253524454595573,norm_prr,PLH,fdis,4,extrapolation,False,mlp1,bce,msle
43,average,0.4137447815773498,13.113158532822268,,,,,0.23253524454595573,norm_prr,,,4,extrapolation,False,mlp1,bce,msle
44,weighted,0.5313905995434111,,,,,,0.23253524454595573,norm_prr,,,4,extrapolation,False,mlp1,bce,msle
