,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,jaccard,postprocess,trait,indice,fold,eval_mode,prr,archi,species_loss,func_loss
27,richness,-0.08917856676975577,132.36053811659193,0.32215796234327054,2.423350733614145e-28,0.3005649360648148,1.0309282367056156e-24,0.18756256511879713,prr,,richness,1,extrapolation,False,mlp1,bce,msle
28,LNC_cwm,-1.2344520640164949,5.301541013782226,0.17716978816907922,2.5764795880716466e-09,0.1629091639378089,4.493229824901959e-08,0.18756256511879713,prr,LNC,cwm,1,extrapolation,False,mlp1,bce,msle
29,SLA_cwm,0.2940437235715956,5.789365474155492,0.7215825880936436,6.128415825684228e-180,0.705034206856312,2.614479538395303e-168,0.18756256511879713,prr,SLA,cwm,1,extrapolation,False,mlp1,bce,msle
30,PLH_cwm,0.599743638922769,34.214943496612634,0.8346873758890674,1.3076608848446735e-290,0.8529451505119418,1.64173726e-316,0.18756256511879713,prr,PLH,cwm,1,extrapolation,False,mlp1,bce,msle
31,LNC_fdis,-1.4444140725803076,3.4877995923361818,0.2841379882406561,3.764095060961079e-22,0.29136006313123514,2.949672027806391e-23,0.18756256511879713,prr,LNC,fdis,1,extrapolation,False,mlp1,bce,msle
32,SLA_fdis,-0.8894562249643274,2.4905456825732797,0.18352741910767245,6.661925702667832e-10,0.22755517140936374,1.459558528143477e-14,0.18756256511879713,prr,SLA,fdis,1,extrapolation,False,mlp1,bce,msle
33,PLH_fdis,-0.39018875455805424,30.315209991128306,0.5338871287630915,3.626582250904862e-83,0.625543143759304,3.9856013752300664e-122,0.18756256511879713,prr,PLH,fdis,1,extrapolation,False,mlp1,bce,msle
34,average,-0.4505574743420822,30.565706195311435,,,,,0.18756256511879713,prr,,,1,extrapolation,False,mlp1,bce,msle
35,weighted,0.11634537191254973,,,,,,0.18756256511879713,prr,,,1,extrapolation,False,mlp1,bce,msle
36,richness,-0.08917856676975577,132.36053811659193,0.32215796234327054,2.423350733614145e-28,0.3005649360648148,1.0309282367056156e-24,0.15644769824533483,norm_prr,,richness,1,extrapolation,False,mlp1,bce,msle
37,LNC_cwm,-1.5397255685264906,6.025843866657762,0.14502899292045213,1.1558903246763353e-06,0.1372597525235238,4.225476341369005e-06,0.15644769824533483,norm_prr,LNC,cwm,1,extrapolation,False,mlp1,bce,msle
38,SLA_cwm,0.2783557011183442,5.918018902960074,0.6898816536874023,2.3793024031141236e-158,0.6705754715902597,1.6137396807512555e-146,0.15644769824533483,norm_prr,SLA,cwm,1,extrapolation,False,mlp1,bce,msle
39,PLH_cwm,0.6132141947411647,33.06344572914695,0.8317630316253345,9.342427010395599e-287,0.8530026899276678,1.34336716e-316,0.15644769824533483,norm_prr,PLH,cwm,1,extrapolation,False,mlp1,bce,msle
40,LNC_fdis,-2.4483646864422917,4.9202813396112015,0.2673291278235679,1.062686141635244e-19,0.2734878359918886,1.406826650437968e-20,0.15644769824533483,norm_prr,LNC,fdis,1,extrapolation,False,mlp1,bce,msle
41,SLA_fdis,-0.7712002677172531,2.3346691611334505,0.14746974204107666,7.583424277950851e-07,0.19284975983338604,8.39266668038962e-11,0.15644769824533483,norm_prr,SLA,fdis,1,extrapolation,False,mlp1,bce,msle
42,PLH_fdis,-0.07284814992062283,23.39510864751352,0.5079050211086844,3.647999185673317e-74,0.5974539118960925,7.750836387423015e-109,0.15644769824533483,norm_prr,PLH,fdis,1,extrapolation,False,mlp1,bce,msle
43,average,-0.5756781919309865,29.716843680516412,,,,,0.15644769824533483,norm_prr,,,1,extrapolation,False,mlp1,bce,msle
44,weighted,0.14088598893659335,,,,,,0.15644769824533483,norm_prr,,,1,extrapolation,False,mlp1,bce,msle
