,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,jaccard,postprocess,trait,indice,fold,eval_mode,prr,archi,species_loss,func_loss
14,SLA_fdis,-0.2919913353722836,1.8733578323611912,0.3775939578555639,3.878793699005662e-39,0.3702012239310815,1.4185295451939659e-37,0.1078673129068526,opth,SLA,fdis,3,interpolation,False,mlp1,bce,msle
15,PLH_fdis,0.10814230435170824,24.709195925136097,0.6434435888862777,1.906338586628688e-131,0.6696034350982113,4.472145808739301e-146,0.1078673129068526,opth,PLH,fdis,3,interpolation,False,mlp1,bce,msle
16,average,-41.56108582625387,4237.2981116863175,,,,,0.1078673129068526,opth,,,3,interpolation,False,mlp1,bce,msle
17,weighted,-123.50803057235461,,,,,,0.1078673129068526,opth,,,3,interpolation,False,mlp1,bce,msle
18,richness,-291.55907511360067,29581.189964157707,0.33289373880869266,2.759048940632344e-30,0.3109584904108778,1.9136165312093824e-26,0.10788056316734386,opth_norm,,richness,3,interpolation,False,mlp1,bce,msle
19,LNC_cwm,0.03793057863991944,2.8669046117712504,0.41644684610884936,4.812339423885432e-48,0.4010642075299609,2.2444783180498284e-44,0.10788056316734386,opth_norm,LNC,cwm,3,interpolation,False,mlp1,bce,msle
20,SLA_cwm,0.5839958207116042,4.1081445883639525,0.7982702284985437,1.538602656248491e-247,0.800664192211467,4.166631862448845e-250,0.10788056316734386,opth_norm,SLA,cwm,3,interpolation,False,mlp1,bce,msle
21,PLH_cwm,0.6168656301916944,35.8282479361396,0.8475757409174807,8.10312618051093e-309,0.8386634890828438,3.0867023019905937e-296,0.10788056316734386,opth_norm,PLH,cwm,3,interpolation,False,mlp1,bce,msle
22,LNC_fdis,-0.3408837485502445,2.132592579035603,0.28859210950984754,7.557041844625502e-23,0.2847114837595399,2.954407239431039e-22,0.10788056316734386,opth_norm,LNC,fdis,3,interpolation,False,mlp1,bce,msle
23,SLA_fdis,-0.29163155926105055,1.8728361652435994,0.3777412399813105,3.606961257233958e-39,0.37035683489484006,1.3162922002463385e-37,0.10788056316734386,opth_norm,SLA,fdis,3,interpolation,False,mlp1,bce,msle
24,PLH_fdis,0.10824208633245092,24.706431434204415,0.643383662360216,2.0515048895997041e-131,0.6695246712931532,4.975255305766978e-146,0.10788056316734386,opth_norm,PLH,fdis,3,interpolation,False,mlp1,bce,msle
25,average,-41.54922232936234,4236.100731638924,,,,,0.10788056316734386,opth_norm,,,3,interpolation,False,mlp1,bce,msle
26,weighted,-123.47284696534398,,,,,,0.10788056316734386,opth_norm,,,3,interpolation,False,mlp1,bce,msle
27,richness,0.2750584860936178,73.30017921146954,0.5306396055417976,4.528261378629311e-82,0.4925660269151332,2.8981547686751275e-69,0.24563693395928507,prr,,richness,3,interpolation,False,mlp1,bce,msle
28,LNC_cwm,-0.7542714065579548,5.227615257378687,0.3533660902392078,3.6523884101721183e-34,0.35819925073588266,4.0202671541834174e-35,0.24563693395928507,prr,LNC,cwm,3,interpolation,False,mlp1,bce,msle
29,SLA_cwm,0.4512771252201585,5.418774668067855,0.7856198813099848,1.5819656149432238e-234,0.7828694723570759,8.15808632291992e-232,0.24563693395928507,prr,SLA,cwm,3,interpolation,False,mlp1,bce,msle
30,PLH_cwm,0.6348194929891113,34.14931882299545,0.8278861312683056,5.192283608497624e-282,0.8130244926793012,6.067797068676983e-264,0.24563693395928507,prr,PLH,cwm,3,interpolation,False,mlp1,bce,msle
31,LNC_fdis,-0.9913740705683727,3.1671571600219868,0.2527362594637126,1.0069236021298514e-17,0.25489329368134467,5.203391647078436e-18,0.24563693395928507,prr,LNC,fdis,3,interpolation,False,mlp1,bce,msle
32,SLA_fdis,-0.9653704392732683,2.849742103605377,0.3627746871655524,4.804454881926462e-36,0.3499587635045192,1.691389415713212e-33,0.24563693395928507,prr,SLA,fdis,3,interpolation,False,mlp1,bce,msle
33,PLH_fdis,0.04962759711034426,26.330364159467305,0.6020278564884359,5.215145297337007e-111,0.6478310561700306,8.454815483921472e-134,0.24563693395928507,prr,PLH,fdis,3,interpolation,False,mlp1,bce,msle
34,average,-0.1857476021409091,21.491878769000884,,,,,0.24563693395928507,prr,,,3,interpolation,False,mlp1,bce,msle
35,weighted,0.3684863730857093,,,,,,0.24563693395928507,prr,,,3,interpolation,False,mlp1,bce,msle
36,richness,0.2750584860936198,73.30017921146954,0.5306396055417976,4.528261378629311e-82,0.4925660269151332,2.8981547686751275e-69,0.23435902785021384,norm_prr,,richness,3,interpolation,False,mlp1,bce,msle
37,LNC_cwm,-1.0720631648108179,6.174614129902906,0.3557506444973883,1.2354986282296601e-34,0.37109670133090744,9.218290694154607e-38,0.23435902785021384,norm_prr,LNC,cwm,3,interpolation,False,mlp1,bce,msle
38,SLA_cwm,0.3530436419208637,6.388854712702145,0.7788611034571994,6.227097431666295e-228,0.7797883223350027,8.006042054902604e-229,0.23435902785021384,norm_prr,SLA,cwm,3,interpolation,False,mlp1,bce,msle
39,PLH_cwm,0.5952419861059066,37.85035125716523,0.8223358078556676,4.574417280739909e-275,0.8119121446677617,1.1749380082716692e-262,0.23435902785021384,norm_prr,PLH,cwm,3,interpolation,False,mlp1,bce,msle
40,LNC_fdis,-1.3258444367156819,3.699111568093739,0.26608903511151616,1.528812596100122e-19,0.2730165786092477,1.582078964434257e-20,0.23435902785021384,norm_prr,LNC,fdis,3,interpolation,False,mlp1,bce,msle
41,SLA_fdis,-1.0382544792465338,2.955422291544638,0.3781310424725635,2.975416905757159e-39,0.3631643408008028,4.002909244013055e-36,0.23435902785021384,norm_prr,SLA,fdis,3,interpolation,False,mlp1,bce,msle
42,PLH_fdis,0.09421523873826021,25.095049626442968,0.6133451881559044,2.71207501236299e-116,0.6669289133919277,1.6395383467578552e-144,0.23435902785021384,norm_prr,PLH,fdis,3,interpolation,False,mlp1,bce,msle
43,average,-0.3026575325591976,22.20908325676017,,,,,0.23435902785021384,norm_prr,,,3,interpolation,False,mlp1,bce,msle
44,weighted,0.3474121611858482,,,,,,0.23435902785021384,norm_prr,,,3,interpolation,False,mlp1,bce,msle
