"","SR"
"CBNA_535613",51.8887720502185
"CBNA_538375",33.2754808652768
"CBNA_540022",12.5472966245731
"CBNA_551419",19.8793871223976
"CBNA_551432",45.5464654984802
"CBNA_551643",16.3393936239294
"CBNA_551691",23.2329241397662
"CBNA_551705",18.4261969556976
"CBNA_551714",34.4902106052505
"CBNA_551727",68.906452052587
"CBNA_551728",33.4060034206126
"CBNA_551730",48.6497334830378
"CBNA_551731",47.2117732608567
"CBNA_551740",21.163920208252
"CBNA_551741",50.5090891680695
"CBNA_556217",20.520738446682
"CBNA_556248",28.450898648129
"CBNA_556311",28.6053749008596
"CBNA_558261",19.5463537568594
"CBNA_558263",28.0735381779551
"CBNA_558270",22.698019196339
"CBNA_558289",27.575343068843
"CBNA_558290",31.0959359468536
"CBNA_558300",36.585584103865
"CBNA_558310",19.7077807059246
"CBNA_558317",49.2678848426055
"CBNA_558319",22.6156074948275
"CBNA_558320",31.9523774806009
"CBNA_558328",36.1629974802509
"CBNA_558334",23.6096056009957
"CBNA_558340",16.5704917925332
"CBNA_558474",30.1251461684502
"CBNA_558791",31.1190543458947
"CBNA_558793",43.3839137162345
"CBNA_562041",15.3622430367444
"CBNA_563572",38.0615821398404
"CBNA_563583",43.6864084786666
"CBNA_563615",26.1231727505161
"CBNA_563617",28.7871740487133
"CBNA_563720",34.1955451095453
"CBNA_563800",37.52048775532
"CBNA_563904",51.3760873572568
"CBNA_563931",46.9415940441558
"CBNA_564119",30.0985059972538
"CBNA_564472",30.0863542090569
"CBNA_565727",42.5262045393126
"CBNA_565924",35.0124446291344
"CBNA_566711",42.4766004697278
"CBNA_566727",17.5289098545343
"CBNA_566747",32.1764719011934
"CBNA_566753",17.1632266822435
"CBNA_566769",38.9106696745767
"CBNA_566826",30.6930214885951
"CBNA_570242",28.4524644084221
"CBNA_570244",21.7648945510388
"CBNA_570287",17.0186765726984
"CBNA_570298",38.6879570371581
"CBNA_570300",16.523573322832
"CBNA_570306",28.4410132672799
"CBNA_570309",33.8823601635985
"CBNA_570312",28.6409854966414
"CBNA_570313",10.5184965368531
"CBNA_570338",19.9194974380579
"CBNA_570340",17.3430836550583
"CBNA_570342",17.8611492641276
"CBNA_570354",19.057473124545
"CBNA_570355",28.0085962188383
"CBNA_570358",19.0305701954428
"CBNA_570359",28.9793665084021
"CBNA_570360",19.5938369172981
"CBNA_570362",36.4827683505349
"CBNA_570365",36.6691250710314
"CBNA_570368",23.1927887762132
"CBNA_570369",45.5419422029943
"CBNA_570370",54.6835173042255
"CBNA_570371",50.8866735413632
"CBNA_570374",34.5111035082197
"CBNA_570376",27.0118604127031
"CBNA_570387",16.5365659165252
"CBNA_570389",20.767313179819
"CBNA_570392",18.4317627638125
"CBNA_570398",31.5729769382264
"CBNA_570402",13.5367033120084
"CBNA_570403",26.6518626212658
"CBNA_570421",20.6826890785773
"CBNA_570425",15.9729258554701
"CBNA_570427",16.4248157267155
"CBNA_570428",23.9098038323266
"CBNA_570431",29.9446414816621
"CBNA_570462",20.7863809071571
"CBNA_570474",9.75914630112257
"CBNA_570506",26.4243607771847
"CBNA_570511",17.4221332504374
"CBNA_570513",32.6241345901539
"CBNA_570517",19.5055781796186
"CBNA_570519",20.7522590837871
"CBNA_570520",31.0647339341382
"CBNA_570521",24.9677164560564
"CBNA_570522",22.1391236415828
"CBNA_570523",17.188783905456
"CBNA_570525",31.5856465006262
"CBNA_570527",24.2317958221846
"CBNA_570533",11.4430323744222
"CBNA_570537",13.5614314914489
"CBNA_570540",42.8154871406251
"CBNA_570541",33.8755521620334
"CBNA_570542",21.2198980124543
"CBNA_570544",49.6240163970023
"CBNA_570547",25.7676408073671
"CBNA_570549",31.1436149912741
"CBNA_570550",23.5190877591558
"CBNA_570551",38.4031954370551
"CBNA_570553",18.1891645330188
"CBNA_570556",27.1287799569168
"CBNA_570558",20.3167480679975
"CBNA_570559",27.3585389941044
"CBNA_570560",16.7138902991985
"CBNA_570561",15.9901300955928
"CBNA_570564",23.7219725704212
"CBNA_570565",23.4207626565017
"CBNA_570567",15.9464664562945
"CBNA_570568",21.6877655148167
"CBNA_570577",5.32388149946614
"CBNA_570582",15.6584730470224
"CBNA_570583",12.070001442679
"CBNA_570584",16.6507151719549
"CBNA_570586",22.1032052754408
"CBNA_570589",15.5455055182922
"CBNA_570591",20.3046780052734
"CBNA_570597",16.9667410253732
"CBNA_570600",14.9996629720034
"CBNA_570602",2.27414161086819
"CBNA_570607",19.5015308026224
"CBNA_570609",27.0144533767814
"CBNA_570614",13.8397748538508
"CBNA_570641",13.7912253749088
"CBNA_570645",26.2715130719858
"CBNA_570647",14.0451773774974
"CBNA_570659",35.4117908301671
"CBNA_570663",40.448915086175
"CBNA_570664",27.2476982945345
"CBNA_570675",12.1551911157486
"CBNA_570730",27.9441994242523
"CBNA_570756",27.5108097302485
"CBNA_570758",28.6897393975822
"CBNA_570762",33.6950996237523
"CBNA_570781",28.1675982325652
"CBNA_570786",30.1598535545042
"CBNA_570807",20.9141480661779
"CBNA_570808",25.7429581686092
"CBNA_570809",47.2574094741012
"CBNA_570817",28.7724285749298
"CBNA_570896",20.0677544123505
"CBNA_570903",29.9873172332725
"CBNA_570913",51.943428263059
"CBNA_570915",47.2414776068937
"CBNA_570951",43.837799948774
"CBNA_570952",21.4270031006822
"CBNA_570974",8.22320404704242
"CBNA_571002",30.2845790840472
"CBNA_571003",46.1789597797662
"CBNA_571022",11.2524331217608
"CBNA_571030",44.2807221249923
"CBNA_571073",20.7974330848198
"CBNA_571079",22.2697702207076
"CBNA_571081",31.5623655240117
"CBNA_571083",43.1474857053781
"CBNA_571086",33.8807608882463
"CBNA_571100",24.0101310522936
"CBNA_571101",34.5824481616126
"CBNA_571109",30.8921834079993
"CBNA_571111",34.1273391203605
"CBNA_571159",31.5915490801434
"CBNA_571160",37.2137830236759
"CBNA_571162",43.8998881976089
"CBNA_571163",36.9486110488685
"CBNA_571208",10.4666944435302
"CBNA_571209",11.2694433740153
"CBNA_571236",6.27582327392041
"CBNA_573381",11.3050657647566
"CBNA_573382",15.414925958097
"CBNA_573485",18.8066540669006
"CBNA_573622",32.4607230602936
"CBNA_573631",25.117036071684
"CBNA_573632",31.7486773433115
"CBNA_573638",20.5828804060004
"CBNA_573641",18.6382935232333
"CBNA_573675",19.8880516577962
"CBNA_573693",17.3197286428182
"CBNA_573733",38.933299750464
"CBNA_573740",3.71529601082526
"CBNA_573746",33.4119432893862
"CBNA_573748",22.7133079233843
"CBNA_573753",26.6844255301855
"CBNA_573755",27.1611199035018
"CBNA_573758",17.4203558841825
"CBNA_573760",5.83591954942094
"CBNA_573768",19.8285084450182
"CBNA_573843",38.9378234289408
"CBNA_573845",5.2130451170799
"CBNA_573897",19.3263595092392
"CBNA_573914",11.6367317379706
"CBNA_573917",20.8145751143224
"CBNA_573944",9.32002512403667
"CBNA_573969",18.8323477710557
"CBNA_574021",25.2568999029174
"CBNA_574026",15.0087167062332
"CBNA_574029",22.8937595134598
"CBNA_574032",23.0278779991387
"CBNA_574033",27.7133502772798
"CBNA_574054",13.6556043211797
"CBNA_574064",7.42570252270296
"CBNA_574067",19.6364613272871
"CBNA_574070",-0.684343949635686
"CBNA_574073",16.3662923771019
"CBNA_574075",13.2297334499111
"CBNA_574109",18.1406157790555
"CBNA_574126",28.980460753246
"CBNA_574130",13.4801151280258
"CBNA_574150",21.4889639607004
"CBNA_574160",9.30198812899402
"CBNA_574167",13.7967020427088
"CBNA_574179",15.3071608267766
"CBNA_574183",14.685855282036
"CBNA_574211",10.3096424582049
"CBNA_574226",22.230640779675
"CBNA_574229",14.0409752430721
"CBNA_574245",27.1928308625243
"CBNA_574254",19.4742544932512
"CBNA_574269",26.4214280855976
"CBNA_574276",18.8084204005089
"CBNA_574369",21.0796967515911
"CBNA_574373",23.2636760259853
"CBNA_574374",13.0566071670539
"CBNA_574375",14.1412709857117
"CBNA_574412",29.1668368843939
"CBNA_574414",21.4435521342315
"CBNA_574435",9.91912103098078
"CBNA_574452",3.85750846610416
"CBNA_574491",22.0270449801377
"CBNA_574529",24.1165983126833
"CBNA_574588",28.2994875183288
"CBNA_574592",18.9199551356734
"CBNA_574597",28.7160772754988
"CBNA_574599",14.0399863996753
"CBNA_574603",15.437188246384
"CBNA_574604",27.6727452239877
"CBNA_574617",19.6350273771792
"CBNA_574635",25.8130986504725
"CBNA_574638",14.9112083651002
"CBNA_574641",24.8797756592994
"CBNA_574642",25.7774820753621
"CBNA_574644",15.0656173016679
"CBNA_574645",26.778805239707
"CBNA_574654",17.7797357876702
"CBNA_574661",13.2054253849179
"CBNA_574676",31.615212264592
"CBNA_574679",33.560789448498
"CBNA_574689",25.7039601063806
"CBNA_574693",30.1993863210208
"CBNA_574695",28.444779014871
"CBNA_574698",24.0228410536014
"CBNA_574706",12.7395443488545
"CBNA_574710",39.2039545659614
"CBNA_574716",34.9095621732962
"CBNA_574717",19.2705987550094
"CBNA_574718",23.1398900209596
"CBNA_574734",16.3400094515713
"CBNA_574745",45.2800557775877
"CBNA_574783",12.5324723702844
"CBNA_574787",30.5344152890436
"CBNA_574791",26.0616196672474
"CBNA_574813",38.136212260959
"CBNA_574821",36.6398074847256
"CBNA_574828",7.09517041167983
"CBNA_574834",14.749971852784
"CBNA_574836",0.469780806540431
"CBNA_574846",8.87147974049907
"CBNA_574850",3.16688111229044
"CBNA_574893",16.5923970064378
"CBNA_574905",3.98968953658058
"CBNA_574906",10.080407761992
"CBNA_574909",23.5074042736245
"CBNA_574915",29.5224030306438
"CBNA_574917",14.3418835069659
"CBNA_574918",12.4068103316783
"CBNA_574929",14.5812272380236
"CBNA_574930",6.01402480985972
"CBNA_574952",11.8923742869708
"CBNA_574957",12.7015701548666
"CBNA_574985",22.4943793028381
"CBNA_575023",10.5961690717924
"CBNA_575026",6.17822592997492
"CBNA_575034",14.8989945185605
"CBNA_575036",18.5174212269384
"CBNA_575044",18.4534475365383
"CBNA_575068",3.79041108241788
"CBNA_575203",13.2580917032332
"CBNA_575224",2.15900266803723
"CBNA_575236",14.2988590849249
"CBNA_575253",17.7538893196753
"CBNA_575269",-1.65770274847575
"CBNA_575296",32.5964601465163
"CBNA_575303",15.3612002003395
"CBNA_575328",18.3136328601229
"CBNA_575330",21.056840708773
"CBNA_575332",15.9941110488706
"CBNA_575333",3.04641588596169
"CBNA_575340",15.5719076447757
"CBNA_575344",4.66455720547904
"CBNA_575412",8.05041221523174
"CBNA_575413",15.8715773554837
"CBNA_575423",12.6844571225387
"CBNA_575435",28.2989752923543
"CBNA_575463",13.0448209128364
"CBNA_575467",11.0042810041088
"CBNA_575493",22.3260917574124
"CBNA_575495",15.08332685884
"CBNA_575496",23.343744852513
"CBNA_575504",18.552536125363
"CBNA_575505",10.768568224321
"CBNA_575506",10.4208435194435
"CBNA_575509",7.85506809514483
"CBNA_575510",21.8511540381849
"CBNA_575511",20.8408985494956
"CBNA_575513",25.8577384826178
"CBNA_575518",12.8028465603769
"CBNA_575519",13.4717846456764
"CBNA_575527",0.207250616161239
"CBNA_575630",18.9507504280461
"CBNA_575638",8.70582025073031
"CBNA_575674",14.0767596905956
"CBNA_575677",21.6831782571725
"CBNA_575754",14.3938455152539
"CBNA_575798",9.3912151689232
"CBNA_575857",22.2244065269274
"CBNA_575861",5.73129626152639
"CBNA_575863",17.8016796892261
"CBNA_575865",21.7469363923949
"CBNA_575878",18.2995926778736
"CBNA_575880",26.6478550361719
"CBNA_575882",17.5229603585322
"CBNA_587802",36.0944796485639
"CBNA_587804",22.2769907140047
"CBNA_589002",23.3386381399284
"CBNA_589071",23.6623671912482
"CBNA_589076",20.9978534925378
"CBNA_590134",26.3313509252163
"CBNA_590412",22.6817800828508
"CBNA_590420",18.7623093474596
"CBNA_590465",41.3983675985192
"CBNA_590547",44.182444139772
"CBNA_590861",15.2405000454331
"CBNA_590883",26.7128685543643
"CBNA_591405",26.5934801291756
"CBNA_591443",33.4388228923527
"CBNA_591456",38.0198284770429
"CBNA_591475",31.8531609264732
"CBNA_591724",22.1527213685243
"CBNA_591728",34.6896122836711
"CBNA_591742",27.639080655597
"CBNA_591752",29.8432784014795
"CBNA_591753",48.0783259271403
"CBNA_591755",39.6647533797866
"CBNA_592308",43.8726553503841
"CBNA_592318",33.9638398221864
"CBNA_592377",34.74109013348
"CBNA_592378",24.1900660171884
"CBNA_592389",33.1421520032037
"CBNA_592411",35.2843360602708
"CBNA_592581",22.5867927600442
"CBNA_592963",45.6054693921561
"CBNA_593004",28.0181891456413
"CBNA_593114",47.92814553015
"CBNA_593115",32.8462158340787
"CBNA_593117",34.5487528784392
"CBNA_593145",58.8440189295319
"CBNA_593148",19.7930452068795
"CBNA_593150",5.36748489494283
"CBNA_593151",9.96951466097306
"CBNA_593153",17.6124266329183
"CBNA_593154",13.4755071581825
"CBNA_593155",24.9663755248771
"CBNA_593156",19.6662316395653
"CBNA_593157",19.0502969077665
"CBNA_593159",24.2162544813526
"CBNA_593160",27.5152829113565
"CBNA_593175",43.2637974392583
"CBNA_593182",20.2193646578562
"CBNA_593192",38.1101766428888
"CBNA_593197",31.2757206538923
"CBNA_593198",16.7879294844397
"CBNA_593201",11.9098171705872
"CBNA_593205",20.1755278062692
"CBNA_593241",44.5040326779315
"CBNA_593251",34.3760856206755
"CBNA_593256",53.8672988538553
"CBNA_593260",26.972378444805
"CBNA_593261",10.5780382586871
"CBNA_594253",16.8244057585756
"CBNA_594406",52.8731756083591
"CBNA_594407",26.5623940486201
"CBNA_594408",44.4106496243319
"CBNA_594412",25.0578528337164
"CBNA_594414",39.0287488575713
"CBNA_594417",39.4142312494341
"CBNA_594419",48.3583799977459
"CBNA_594424",25.0425560263629
"CBNA_594425",39.1907813859911
"CBNA_594426",40.5082616600457
"CBNA_594490",46.3648716316859
"CBNA_594492",45.4396779322397
"CBNA_594495",40.0037097505332
"CBNA_595421",36.7717717395955
"CBNA_596393",29.9688668727949
"CBNA_596413",46.6891889192054
"CBNA_596433",31.532574674255
"CBNA_596447",39.9661028383111
"CBNA_596460",40.9876608430142
"CBNA_596667",33.7113980288564
"CBNA_596713",58.8317637701331
"CBNA_596714",48.4525108193208
"CBNA_596757",45.8160736252701
"CBNA_596843",45.4293091068505
"CBNA_596967",46.3001637456888
"CBNA_596970",27.8251763768486
"CBNA_597026",42.3812535585555
"CBNA_620690",32.3045832572336
"CBNA_620693",20.2802165884345
"CBNA_620701",23.5857712492782
"CBNA_620702",30.2516227039665
"CBNA_620704",34.6041035505867
"CBNA_620709",30.9370774866424
"CBNA_620716",38.2141877770545
"CBNA_620718",44.7908609527169
"CBNA_620720",43.222604945513
"CBNA_620736",53.8063928485609
"CBNA_620742",30.0075416468379
"CBNA_620745",34.3793127258854
"CBNA_620756",44.3408670648387
"CBNA_620757",41.3512891877075
"CBNA_620765",45.5507045169758
"CBNA_620774",38.8414901694812
"CBNA_620775",36.2660112073042
"CBNA_620777",30.7730362217146
"CBNA_620778",33.7638930126355
"CBNA_621196",16.0956477913158
"CBNA_622404",51.1524601425986
"CBNA_622699",36.7668803256438
"CBNA_622703",33.4682457388515
"CBNA_622736",37.8860771912563
"CBNA_622737",27.6505513896476
"CBNA_622751",23.8927816581535
"CBNA_622759",29.6331441110634
"CBNA_622760",26.6194658446746
"CBNA_622877",25.5825912836974
"CBNA_622987",28.6137783258217
"CBNA_623171",44.7562155097648
"CBNA_623275",32.8565502708216
"CBNA_623276",46.0852451608892
"CBNA_623619",37.6248354973393
"CBNA_623620",40.4711903892942
"CBNA_623701",54.3682025876378
"CBNA_623715",39.859185875204
"CBNA_623864",36.2545097023289
"CBNA_623891",19.8495876790448
"CBNA_623952",32.6875582854191
"CBNA_623980",52.5468038055646
"CBNA_623985",35.6010495423088
"CBNA_623988",43.7430520350622
"CBNA_623989",36.0917376386351
"CBNA_623992",37.2140813121441
"CBNA_624005",27.6059421125874
"CBNA_624054",23.6316948852309
"CBNA_624064",33.2649612278068
"CBNA_624076",16.1890935205158
"CBNA_624084",42.606888018364
"CBNA_624094",40.5337686346661
"CBNA_624165",41.172296971385
"CBNA_624185",46.7367890194232
"CBNA_624196",22.445458890313
"CBNA_627090",24.5672769285712
"CBNA_627500",33.329418005885
"CBNA_627520",19.6907536308596
"CBNA_627955",11.5645935673683
"CBNA_627956",27.9408288585393
"CBNA_628452",26.0390489015522
"CBNA_628548",38.9837023569936
"CBNA_628557",29.8752711310618
"CBNA_628577",48.8012489397656
"CBNA_628583",51.5640750944809
"CBNA_637282",37.3519106564417
"CBNA_637287",26.0577257422156
"CBNA_637295",26.9037559737852
"CBNA_637297",53.0286608998281
"CBNA_637299",35.9726877622675
"CBNA_637300",33.3273498659242
"CBNA_637301",27.2238445878607
"CBNA_637304",27.7417174474939
"CBNA_637305",28.3102629749982
"CBNA_637306",36.7222181971773
"CBNA_637307",22.6168839134415
"CBNA_637308",34.0103504522708
"CBNA_637309",28.4234649487993
"CBNA_637310",30.4598808193993
"CBNA_637312",25.1237559889439
"CBNA_637314",29.6520362129263
"CBNA_637315",19.2466035476078
"CBNA_637319",22.1480232097272
"CBNA_637320",27.9278369600767
"CBNA_637324",21.1019163327068
"CBNA_637325",26.3991823780864
"CBNA_637400",19.5662759555151
"CBNA_637405",26.8138930301465
"CBNA_637670",38.6534760679261
"CBNA_637671",19.2370402127936
"CBNA_637673",11.883421975406
"CBNA_637675",29.8663952798451
"CBNA_637676",38.5754308780441
"CBNA_637677",32.8346187038738
"CBNA_637678",39.9054061596755
"CBNA_637680",24.1949259019519
"CBNA_637681",32.540130261919
"CBNA_637682",25.5307259828438
"CBNA_637684",23.8509706630685
"CBNA_637685",39.8147131421027
"CBNA_637686",27.0752934229075
"CBNA_637687",26.9267605974902
"CBNA_637688",41.424351406567
"CBNA_637690",27.8984564301392
"CBNA_637696",33.6064743591992
"CBNA_637800",45.3205017899322
"CBNA_637801",51.3185390739281
"CBNA_637803",21.7466932420731
"CBNA_637804",26.9916224747196
"CBNA_637805",33.3561041786949
"CBNA_637810",48.333969227364
"CBNA_637811",41.3888272293596
"CBNA_637812",28.5568938723611
"CBNA_637814",18.6802579071175
"CBNA_637815",40.3333730929974
"CBNA_637817",43.5004545368497
"CBNA_637819",42.5562646134129
"CBNA_637820",34.3675799551562
"CBNA_637821",42.575221157272
"CBNA_637822",32.876178843833
"CBNA_637825",32.6941283986145
"CBNA_637826",47.264636273973
"CBNA_637827",44.4777289098716
"CBNA_637880",36.5491789313939
"CBNA_637881",42.9877784077361
"CBNA_637882",45.4274949677665
"CBNA_637883",42.4810983155556
"CBNA_637884",39.2402836015956
"CBNA_637885",38.8717866597156
"CBNA_637887",27.861796089226
"CBNA_637888",39.0409877746292
"CBNA_637889",54.0623672492472
"CBNA_637892",50.4424024427034
"CBNA_637895",41.3970860371442
"CBNA_637896",43.0240733409342
"CBNA_637898",40.8016964374014
"CBNA_637900",59.5311474286531
"CBNA_637902",46.4448743614103
"CBNA_637928",35.2078926630458
"CBNA_637931",33.8289419349773
"CBNA_637933",33.5906342723226
"CBNA_637934",61.6228389094969
"CBNA_637936",45.2672874289029
"CBNA_637937",29.9441496108923
"CBNA_637938",40.6689799895024
"CBNA_637939",22.9888560937512
"CBNA_637940",51.6290880289155
"CBNA_637942",30.4596346905604
"CBNA_637943",36.5340029944096
"CBNA_637945",23.2805200827628
"CBNA_637950",63.6064603960785
"CBNA_637952",37.8739183824134
"CBNA_637953",40.2517622116179
"CBNA_637954",44.843470853434
"CBNA_637955",57.5950415093183
"CBNA_637957",29.442239552791
"CBNA_637959",47.6596358054088
"CBNA_637960",31.3561456067123
"CBNA_637963",16.9549040578977
"CBNA_637992",27.4879934569387
"CBNA_637994",44.3426991046568
"CBNA_637997",21.5818559614554
"CBNA_638005",46.702504031202
"CBNA_638006",36.8801313058035
"CBNA_638008",26.0340551019053
"CBNA_638011",43.9114268653944
"CBNA_638012",32.0241273597733
"CBNA_638016",40.7528829136979
"CBNA_638017",36.8703884446226
"CBNA_638018",68.2792386219036
"CBNA_638019",45.6440581235758
"CBNA_638022",43.5409163156971
"CBNA_638051",45.9363352739851
"CBNA_638112",25.9488009424821
"CBNA_638120",47.0088807339131
"CBNA_638130",33.7866289175499
"CBNA_638185",15.3229818447747
"CBNA_638215",17.9858880726168
"CBNA_638216",15.0617242133856
"CBNA_639368",35.214056576607
"CBNA_639403",19.7456952065806
"CBNA_639419",13.0900088585296
"CBNA_639435",34.0975558971535
"CBNA_639436",65.0413061876547
"CBNA_639447",8.7681065070033
"CBNA_639451",49.5668201793765
"CBNA_639452",48.2080776558502
"CBNA_639460",27.5606421837847
"CBNA_639462",11.7611137990755
"CBNA_639467",31.8095853454009
"CBNA_639473",22.3225420071716
"CBNA_639475",17.2495764141542
"CBNA_639490",26.3368700363217
"CBNA_639495",37.925391186242
"CBNA_639518",29.3366831993636
"CBNA_639523",37.9236741339972
"CBNA_639524",29.5746222042681
"CBNA_639542",64.5929894073951
"CBNA_641769",16.9848344638947
"CBNA_641788",4.23235036857133
"CBNA_641853",13.6111588523571
"CBNA_641859",66.1342603435335
"CBNA_641864",47.0136469080705
"CBNA_641917",35.583897179175
"CBNA_641939",54.7485928772905
"CBNA_641942",58.5805677476172
"CBNA_641959",38.3235171069231
"CBNA_641977",19.5014967000869
"CBNA_641978",32.3463081390269
"CBNA_641985",32.0711859880984
"CBNA_641990",24.0356761532178
"CBNA_642258",10.0369322241799
"CBNA_642294",11.1535356907798
"CBNA_644718",37.9223134909831
"CBNA_644738",22.8824751103674
"CBNA_644743",18.3028806591029
"CBNA_644752",31.0293256111175
"CBNA_644768",24.8026394202899
"CBNA_644772",20.0066764405537
"CBNA_644851",35.712901950497
"CBNA_644860",57.1985091149774
"CBNA_644864",32.9359574984931
"CBNA_644870",63.5073290890097
"CBNA_645081",19.5258129939967
"CBNA_645282",21.7577023037095
"CBNA_647103",31.3945846118089
"CBNA_647106",22.5159225263629
"CBNA_647107",36.9770804821826
"CBNA_647113",24.5804678570976
"CBNA_647114",31.0573566717098
"CBNA_647116",28.5274719665151
"CBNA_647118",12.8188070636822
"CBNA_647131",32.3737107478047
"CBNA_647132",20.6343523023946
"CBNA_647138",18.9433525315571
"CBNA_647140",40.8732354987559
"CBNA_647142",31.7957690068745
"CBNA_647183",26.5311579669518
"CBNA_647198",27.900975284056
"CBNA_647199",27.1978501450478
"CBNA_647216",35.9174391673437
"CBNA_647218",43.3930556537125
"CBNA_647231",29.393174378513
"CBNA_647250",28.8717843988892
"CBNA_647288",29.8839493210432
"CBNA_647289",27.7962497370613
"CBNA_647290",33.0332916493503
"CBNA_647297",27.6208220741048
"CBNA_647298",19.796926678443
"CBNA_647547",37.0446635897616
"CBNA_647554",21.1283248920623
"CBNA_647555",46.2441080127207
"CBNA_647572",53.8966252122627
"CBNA_647575",39.187774870552
"CBNA_647593",33.9700765963379
"CBNA_647621",45.9241251532523
"CBNA_647622",47.1681733089435
"CBNA_647631",37.048000603495
"CBNA_647634",29.8929993588999
"CBNA_647639",24.4509464681477
"CBNA_647647",40.5371007844611
"CBNA_647669",37.916049478748
"CBNA_647695",47.3924248031721
"CBNA_647711",30.8138508508228
"CBNA_647723",29.9471753473218
"CBNA_647726",32.3384841895998
"CBNA_647730",34.1968404667077
"CBNA_647738",36.1702731154791
"CBNA_647741",26.8427084342301
"CBNA_647743",27.4185789823618
"CBNA_647744",32.6810703848885
"CBNA_647749",34.6065395371807
"CBNA_647752",31.7031962371363
"CBNA_647898",19.6012491708887
"CBNA_648152",21.7321715339235
"CBNA_648178",23.6794941793921
"CBNA_650394",60.2721282154203
"CBNA_650397",51.9016547169943
"CBNA_650398",41.9359614921161
"CBNA_650402",46.4736088842077
"CBNA_650403",56.0074381382988
"CBNA_650409",55.3864266166703
"CBNA_650417",54.3515063233384
"CBNA_650418",42.8233688346485
"CBNA_650437",61.391346522045
"CBNA_650450",39.6728583039609
"CBNA_650455",28.4209851578062
"CBNA_650488",42.1669941962965
"CBNA_650492",42.5670153679126
"CBNA_650496",20.4725446996873
"CBNA_650524",44.9807686986413
"CBNA_651397",15.6769783596873
"CBNA_651413",21.3446284765378
"CBNA_651423",42.4512095162469
"CBNA_651558",25.7220508078903
"CBNA_651570",46.0381125414946
"CBNA_651575",30.269739360737
"CBNA_651630",41.842063468358
"CBNA_651641",32.1727885111238
"CBNA_651707",22.4043737277936
"CBNA_651715",29.7514403626562
"CBNA_651745",27.25526468081
"CBNA_654228",15.4504347219284
"CBNA_654257",26.3322270416841
"CBNA_654258",24.3232651958704
"CBNA_654262",29.5998125434804
"CBNA_654270",45.8235130836596
"CBNA_654271",15.7653519028652
"CBNA_654273",17.1881472504236
"CBNA_654280",29.9016331384961
"CBNA_654411",16.8006695237434
"CBNA_654420",24.1333543486848
"CBNA_654429",40.6893399095434
"CBNA_654613",31.7017157052931
"CBNA_654648",38.6397588092821
"CBNA_654685",46.2187469635676
"CBNA_654737",35.7680939125623
"CBNA_654784",36.319073614684
"CBNA_654803",28.4562990454736
"CBNA_654870",24.7784024645307
"CBNA_654951",18.96519852815
"CBNA_654979",26.4558001168064
"CBNA_654981",11.4059336090258
"CBNA_654984",17.8909122361326
"CBNA_654985",26.4700047284846
"CBNA_654988",10.4434568582613
"CBNA_654989",14.4084511577756
"CBNA_654991",12.6355028826652
"CBNA_654993",14.0556710708787
"CBNA_654996",19.1312411181807
"CBNA_655013",22.837671380922
"CBNA_655014",5.55730648652286
"CBNA_655017",14.3563751545271
"CBNA_655350",50.0666734949756
"CBNA_655413",25.5419638373364
"CBNA_655427",14.5302755475119
"CBNA_655432",22.4432335165715
"CBNA_655433",20.4280356032408
"CBNA_655435",21.822457652582
"CBNA_655437",15.8689097941843
"CBNA_655440",13.4596306077427
"CBNA_655442",24.1526464924638
"CBNA_655444",11.8292788289583
"CBNA_655451",17.4117487737697
"CBNA_655463",8.33819540184762
"CBNA_655615",18.2823054254721
"CBNA_655646",31.0267671844594
"CBNA_655825",26.4894008641935
"CBNA_655890",26.647524195625
"CBNA_655902",23.6860590232645
"CBNA_656001",25.5106271436732
"CBNA_656015",5.17222363831121
"CBNA_656025",23.5182515906687
"CBNA_656054",20.8683938421878
"CBNA_656070",32.2092013883327
"CBNA_656142",24.6059727903836
"CBNA_656407",35.1952404329266
"CBNA_656425",41.9123206708393
"CBNA_656672",37.0040953757189
"CBNA_656674",27.6673572500321
"CBNA_656722",50.5150450896389
"CBNA_656760",16.5421769010403
"CBNA_656762",13.9234064861896
"CBNA_656775",22.3683082308217
"CBNA_656793",21.4342538962879
"CBNA_656794",11.8659368606549
"CBNA_656799",24.7955756142836
"CBNA_657017",15.4463016887204
"CBNA_657024",31.4277623851749
"CBNA_657025",32.2177494783663
"CBNA_657052",34.5920351017825
"CBNA_657062",27.9244689636782
"CBNA_657083",27.9738725196425
"CBNA_657149",22.5480716085857
"CBNA_657156",19.5420913975029
"CBNA_657173",21.65400208587
"CBNA_657262",22.8522282103653
"CBNA_657329",26.9973371762093
"CBNA_657337",16.4317025386332
"CBNA_657344",27.725581381614
"CBNA_657345",11.0971396238534
"CBNA_657353",1.50262907444006
"CBNA_657370",11.9025479164199
"CBNA_657442",19.5200960541076
"CBNA_657559",32.0248858744829
"CBNA_657561",27.2599463292183
"CBNA_657562",21.7592862252315
"CBNA_657596",37.6237733434115
"CBNA_657599",42.1915217282334
"CBNA_657606",25.5778378231887
"CBNA_657607",18.7867774611522
"CBNA_657692",31.9551935299401
"CBNA_657693",21.7073038023087
"CBNA_657779",13.7978810845219
"CBNA_657800",17.6896789268317
"CBNA_657807",37.2183719807824
"CBNA_657812",17.0622069552745
"CBNA_657813",18.041892177836
"CBNA_657818",28.5653800638653
"CBNA_657826",23.650428303157
"CBNA_657828",35.8290579454081
