"","LNC","SLA","PLH"
"CBNA_389898",8.12932802251023,5.65997350049324,9.87555212364051
"CBNA_389900",8.03853258526205,5.86958360315376,9.43608264200769
"CBNA_389905",7.90489879527231,5.92200449635803,9.23218586706027
"CBNA_389911",8.48864255550884,5.28920280726156,9.36185077909713
"CBNA_389912",8.14887614370348,5.78883026693196,10.1865142357509
"CBNA_389914",9.01198642144903,4.62222284501922,6.66674155300768
"CBNA_389917",8.60189875528495,5.24910258497535,6.99852866764947
"CBNA_389919",8.67501549952683,5.29627118854721,6.71175011367161
"CBNA_389924",8.84639955048706,5.15223660979449,7.13816822835736
"CBNA_389925",8.41201030631818,4.66634997813703,6.29721259017395
"CBNA_389928",7.91574551034177,5.45703790044974,10.3952190780574
"CBNA_389930",8.17136973223889,5.15460980528242,8.60734680443901
"CBNA_389931",7.41050407738128,5.61735592334875,9.78905159095215
"CBNA_389932",8.80385216135299,5.43906955395106,8.430585273149
"CBNA_389933",8.72089971684749,5.47836284843818,8.37215567752314
"CBNA_389934",8.4131920998947,5.03507748943987,7.17122641213254
"CBNA_389935",8.83638470323658,5.18267737090535,8.31081524067424
"CBNA_389938",8.63739359235234,5.4372522616859,9.3546664728002
"CBNA_389943",7.78301239337871,5.59560795596088,10.9283798770294
"CBNA_389948",7.48547463377994,5.21657616929266,11.4506048896039
"CBNA_389949",7.41148081241636,5.30366183529897,11.0125254856828
"CBNA_389950",7.97649718477722,5.41161868281806,9.17036717443118
"CBNA_389951",8.77604148192857,5.40511889521152,8.6495129003893
"CBNA_389954",8.38165140319621,5.24295150417298,6.86809408113133
"CBNA_389958",7.79273984505608,6.0009237358209,12.8397946106533
"CBNA_389965",8.25576038614474,5.42759805157011,8.81202628792763
"CBNA_389966",8.0765112495259,5.52376032355806,10.185305203445
"CBNA_389967",7.98292710731986,5.58045621474833,9.90770332393734
"CBNA_389977",7.36576995303273,6.41095607604362,11.4567223924799
"CBNA_389980",7.04110213896979,5.61125104695194,12.4503686809134
"CBNA_389982",8.04694108573477,6.00963907006263,12.146095132377
"CBNA_389983",8.47030950079901,5.52211232302285,9.26264932265476
"CBNA_389989",8.15932349943347,4.91535575143621,7.74472513578949
"CBNA_389990",8.28781424740306,5.04885216000843,7.75504941655943
"CBNA_389991",8.27987194930967,5.02493809153169,7.65730517506931
"CBNA_389994",8.10211502822509,4.7029831179322,7.04369907100276
"CBNA_389996",8.49298624094991,4.85487938688462,8.53386018989531
"CBNA_389997",8.38588733452677,4.76537753753445,6.34541888038976
"CBNA_389999",8.16182126588698,5.00899463349075,6.7537600819188
"CBNA_390001",8.02958855079233,4.81624774475524,7.18300510572222
"CBNA_390004",8.2641835442317,5.24172783067353,8.48248879502426
"CBNA_390006",7.90652353352036,4.78761321712119,7.19409895880312
"CBNA_390007",8.51815296151381,4.73970558187847,7.06169255062954
"CBNA_390008",8.3053075813058,4.65664841657197,7.30600275021622
"CBNA_390009",7.92623974983092,4.48520466104536,5.77630250449346
"CBNA_390018",7.57428543076359,4.2134657928333,5.4692959575605
"CBNA_390019",8.7839818771179,4.95563309276675,9.99854656005519
"CBNA_390020",8.75679025320366,5.13673357914513,6.65574842238768
"CBNA_390022",8.58675043600869,4.7533920635132,6.36559178038865
"CBNA_390024",8.22306228152237,4.53378125476636,7.02675574915283
"CBNA_390028",8.46710065083627,4.52103779630263,5.51398777943989
"CBNA_390030",8.31404592251541,4.55925154153938,8.41490161155337
"CBNA_390034",8.44217294150876,5.07736983704283,7.70085035499562
"CBNA_390045",7.1552931642393,5.59484672867096,10.3091434181479
"CBNA_390047",8.5030504853031,5.06034986865511,7.15820083660582
"CBNA_390049",8.28216068452057,4.82387558664503,6.22914318604376
"CBNA_390053",8.8976977043725,5.05540077438597,7.81943133719139
"CBNA_390058",8.37912694872787,4.80328371639694,7.10665406088447
"CBNA_390071",8.19236637465365,4.55373773523978,5.44558440456456
"CBNA_390072",8.63538270856296,4.95220081904549,7.40169691341977
"CBNA_390075",8.30397771363766,4.48030322192467,6.0184633487379
"CBNA_390079",8.22651103121962,4.63866084599166,5.31769110776509
"CBNA_390080",7.74795058104234,4.54146603333077,5.76354333962273
"CBNA_390081",7.44464639295219,4.26796988509264,5.40283988130787
"CBNA_390085",8.49167757231996,5.23561552799425,9.36937246900195
"CBNA_390088",8.62694018290088,4.9918799242982,6.90522806693984
"CBNA_390153",8.15545814985524,6.47309367010547,11.1762014813568
"CBNA_390154",8.03483835781734,6.0973912143869,11.8652428540327
"CBNA_390159",7.96579773927347,4.95544146526095,6.4609016917909
"CBNA_390160",7.8042025640808,5.13503557292694,6.21444084678572
"CBNA_390161",7.91806180348176,5.06085200065967,6.73487901575713
"CBNA_390164",7.89940679150795,5.11623205306192,7.63777420856232
"CBNA_390174",8.3504701261073,5.77700454143068,8.50420476506156
"CBNA_390178",7.81401783936575,5.60958983899947,11.7908314198645
"CBNA_390179",8.21049897536529,5.79678364320846,9.52684749691659
"CBNA_390180",8.62917570914948,6.03714371539008,9.14138301726217
"CBNA_390182",8.09773884471653,5.87281552078022,9.39320642651175
"CBNA_390184",8.43614079911983,6.15998249546107,9.00624783136282
"CBNA_390186",7.99013849682739,5.77348912955226,9.09327484978157
"CBNA_390190",8.20146830744106,5.23086960505303,8.12497272436522
"CBNA_390191",8.62035327771074,5.26630193068822,7.66216949071948
"CBNA_390192",8.28562168720137,5.50644215130564,7.57292582345946
"CBNA_390199",8.20022361681312,5.44004749088709,7.8295412101049
"CBNA_390205",6.68360412615386,6.34127514263348,13.671747425318
"CBNA_390229",7.41189316040109,6.30106825816196,11.9850270744892
"CBNA_390234",8.100481000622,5.32839419046786,8.65570512293773
"CBNA_390235",8.37565803132294,5.13335976764327,6.83068193052057
"CBNA_390245",8.56544631655656,4.89665683943947,6.87460836519603
"CBNA_390261",8.24128833627565,4.68258458985559,5.31302671107541
"CBNA_390262",8.67920229185946,4.94472826940554,7.32372242823405
"CBNA_390263",8.17416172195796,4.5762208557386,6.55713161366265
"CBNA_390264",7.3482008527949,5.98236015521775,15.9490662601713
"CBNA_390277",7.05247809118715,6.27835326059837,15.4539118178646
"CBNA_390291",7.15908000525759,6.07954547843577,13.7875080517054
"CBNA_390301",6.75125854354627,6.41771765678551,14.7988319220825
"CBNA_390311",7.45699707073306,5.90272465145572,11.0161136717049
"CBNA_390312",8.07165815480377,5.72735904178028,11.6450470235364
"CBNA_390314",7.33052701214132,5.72648292322304,14.4487142543429
"CBNA_390321",7.32671775750525,5.33111229311829,11.4692877051483
"CBNA_390323",7.30499905859422,5.83888952099892,12.2236351047499
"CBNA_390325",8.43760180413212,5.36430743348041,8.12264097982672
"CBNA_390326",7.04153519434939,6.02763051613984,13.252985266246
"CBNA_390327",7.38376879169591,6.07473346705973,13.4247292907031
"CBNA_390328",6.90821424683967,6.16725266435211,14.3674091115126
"CBNA_390331",8.13998075238197,5.81605743469885,10.5936183472304
"CBNA_390336",8.21068483301338,4.43028270421931,7.10711987720047
"CBNA_390343",8.10268020981249,5.73465207053816,8.32687390826463
"CBNA_390354",7.73040702438518,6.14080611684073,10.0995695261052
"CBNA_390355",7.3673694573238,5.83776192401045,12.7253003293452
"CBNA_390360",8.08788240162359,5.39756400719633,8.43972734064691
"CBNA_390361",8.27557077539785,5.52261101653012,9.00403207905814
"CBNA_390364",7.6405401970354,5.80801517832641,10.7010655565993
"CBNA_390380",7.13522298595218,6.2582847697971,14.2690141790976
"CBNA_390421",8.02474523660289,5.53316646174247,10.0801642685027
"CBNA_390422",7.54678555704486,5.70051142083409,10.5142275833132
"CBNA_390423",7.79780828960646,5.27196291116516,9.6347293295961
"CBNA_390426",7.64974772228284,5.50475364589318,10.3688138851426
"CBNA_390433",7.62255387362387,6.50445425179533,13.4935010741779
"CBNA_390438",8.05721665472679,5.55316017402988,8.92639678408912
"CBNA_390441",8.15968289865909,5.16898758223786,7.4192483982723
"CBNA_390443",8.56180717065202,5.5170631967232,8.47017582776501
"CBNA_390444",7.46893352856338,5.47984873678831,9.1454788899058
"CBNA_390449",7.6223187875483,4.79297428323981,6.90900676657481
"CBNA_390450",8.7780516498864,5.9011801430692,9.28066763094754
"CBNA_390452",8.77515064444547,4.88083689088456,7.7120789581108
"CBNA_390454",8.66413517359006,5.42732580701536,7.71413290782498
"CBNA_390455",8.29594119359064,5.39312378660557,8.1810312972823
"CBNA_390457",8.34170802784372,5.69656418158823,9.23801857911361
"CBNA_390464",8.48480677860788,5.17993381799877,6.81703791878954
"CBNA_390465",8.29952914883716,6.23696099094612,9.37105736568628
"CBNA_390466",8.18349312711546,6.36591869551424,10.1702595682672
"CBNA_390467",8.35365067320456,5.59854760999569,8.67840471500192
"CBNA_390468",8.33393053101357,5.34566525533206,8.9644340521798
"CBNA_390472",8.17535680830338,6.07108445728833,12.2587244373425
"CBNA_390474",8.16735793773859,5.40055250915571,8.92787642853376
"CBNA_390475",8.18230136356458,5.4361142500515,8.91550086516597
"CBNA_390476",8.23448984154181,6.3710945012666,9.66819969607833
"CBNA_390479",8.06373458622562,5.93330629652736,9.32088538490014
"CBNA_390480",8.00696649273889,6.01569973182185,11.8248977477656
"CBNA_390483",8.28243512414579,5.51971444252831,10.2236376083608
"CBNA_390484",8.42435864083494,5.89987659916434,7.60625795168713
"CBNA_390486",7.99179417274287,5.73106778114101,12.2076847354282
"CBNA_390487",8.03877319017147,6.32340582598067,12.2946519883994
"CBNA_390490",8.18363724178366,4.82998839500082,7.69336011078729
"CBNA_390492",7.5797089566723,4.89900429343952,7.50710882579294
"CBNA_390493",7.89428684973637,4.44113662226595,7.00981702941092
"CBNA_390500",7.61443220561363,4.86096984414317,7.51220744459126
"CBNA_390519",7.67933586007347,6.05434083752441,13.7508734233049
"CBNA_390528",7.46744377004234,6.23050832600613,14.2948363178885
"CBNA_390534",7.7579400551188,6.20668911084982,13.5538448965389
"CBNA_390544",7.93400115980962,5.78414210863148,11.6044422746132
"CBNA_390547",7.60294212680337,6.70125984901145,12.9814124743111
"CBNA_390551",8.12505056329889,5.68463105212605,9.59669205857245
"CBNA_390554",7.01580467434511,6.32584902108845,14.1940525094679
"CBNA_390557",6.47481008551279,6.17128769095859,14.2319168541411
"CBNA_390558",8.09241896011264,5.95755525332113,11.0343030020579
"CBNA_390560",8.12122191534429,5.83625635094779,10.2911106174814
"CBNA_390566",7.65748951203811,5.32991591411806,7.69291693584246
"CBNA_390567",8.44178640220602,5.11000998371298,7.15505083542523
"CBNA_390571",6.94804512356668,5.62027100955267,11.2933915886271
"CBNA_390574",7.96370904299383,6.27234845232509,12.5766613174826
"CBNA_390576",7.65001610799275,6.53913052707826,8.0284334492809
"CBNA_390577",8.34697308135259,4.96052644117,7.70198886294163
"CBNA_390578",7.96107009721223,6.04153778936653,8.11059282776992
"CBNA_390588",8.66481165335602,4.83262975714108,7.07847001091101
"CBNA_390591",8.49547704742062,5.10582074537959,6.77084022584503
"CBNA_390595",8.31260795615643,5.85308002780043,10.1176983934184
"CBNA_390596",8.41563977590247,5.73464530670871,8.7022647081736
"CBNA_390597",7.96244826502201,5.98827901229786,10.9096500121494
"CBNA_390602",8.2946732217846,5.32046534928834,7.32386031181838
"CBNA_390604",8.75788579225464,5.54803080838912,7.71302694912366
"CBNA_390610",7.51067275158378,5.93778169996453,11.1531153547753
"CBNA_390611",7.72208000149513,5.96062234372448,11.3220823658086
"CBNA_390622",8.23842377169162,5.07212936861586,7.3498167405774
"CBNA_390637",7.73881076292798,5.97652870428519,10.4664918150594
"CBNA_390638",8.46503319800015,5.29126488746085,13.5377894732863
"CBNA_390640",7.16967651574066,4.49095548269784,6.65188235432277
"CBNA_390641",8.34836487560323,5.19472338531396,12.1016583915247
"CBNA_390642",8.29194008760536,5.30182913541306,10.3203803181642
"CBNA_390645",8.39825930258488,5.63849897234893,9.43892357903204
"CBNA_390647",8.24707198898331,4.79509607611321,8.12078779076463
"CBNA_390651",8.64999873912715,6.19206520772436,9.32159742679648
"CBNA_390653",8.306854722997,4.58916799438849,5.94620207314317
"CBNA_390654",8.21291713400426,4.70795170092569,7.32183887664869
"CBNA_390655",8.35630305899076,4.68305188771974,5.36766473118689
"CBNA_390656",8.0636916959466,4.71589856145878,6.87658548313705
"CBNA_390657",8.27562560815005,4.95426201013112,7.44350426002469
"CBNA_390658",7.87618203336751,5.65831002353579,9.65509119823607
"CBNA_390660",8.55232226175812,5.60445054533799,8.65764634471935
"CBNA_390673",8.59627276798752,5.68609753071538,10.5179739210319
"CBNA_390676",8.1372321074291,5.65956780400822,9.37169061592017
"CBNA_390679",8.67594573447155,6.04826178558132,9.42645783108125
"CBNA_390681",8.02019741985715,5.55331259553797,10.4996521955905
"CBNA_390686",8.98478881280382,4.898287560554,6.35689698461076
"CBNA_390691",8.24429543509491,4.45026575041995,5.78985685222373
"CBNA_390700",8.1686129864459,4.31865779760653,6.34548948053273
"CBNA_390704",8.72655391698582,4.67854910849439,5.95760718615567
"CBNA_390706",8.7103058307936,4.7252607751202,7.44980519683255
"CBNA_390710",8.62985581603292,4.86186300399206,5.88688362656447
"CBNA_390712",8.98694787328561,4.87061372023874,6.20511594686094
"CBNA_390713",8.85571167423887,4.94288253410364,6.51902824748767
"CBNA_390714",8.18551859672087,4.85767052464981,6.05292699544392
"CBNA_390717",8.54754940492753,5.2688435388177,8.00027360222621
"CBNA_390724",8.65903510477341,4.74736038829167,5.22088176547156
"CBNA_390743",7.19464685024111,5.78748039978481,18.6589235100882
"CBNA_390816",7.72064701248222,5.86019493354557,9.18277348416661
"CBNA_391147",7.22931076886381,6.1506943746466,15.0222203578145
"CBNA_391152",7.61518809455241,4.68503631405861,4.87427807479202
"CBNA_391153",7.44010212766016,5.95870983922223,12.597165568006
"CBNA_391155",7.80747070094721,5.65617571092984,10.3281544597759
"CBNA_391157",8.06385721752764,5.16155055706887,9.11602188329537
"CBNA_391158",8.18070612074044,6.293844634321,14.6388992007871
"CBNA_391159",7.98492646637346,5.04814087729756,8.57291196344841
"CBNA_391169",8.78110715400791,5.83632058055983,7.01643352671364
"CBNA_391171",8.68598873783038,5.24319015378851,6.48373330466769
"CBNA_391172",9.04276548886106,5.04876131559885,5.76323097478286
"CBNA_391173",8.62939868224195,5.2205478439663,7.0944381137493
"CBNA_391177",8.77612295512304,5.77178906731667,7.94693575503452
"CBNA_391181",9.02866880286492,5.01008354794696,8.78998457747275
"CBNA_391182",8.46875907303556,5.24141007084265,6.00769553052761
"CBNA_391183",8.62445446995225,4.73467623146904,7.58015323312843
"CBNA_391184",8.77595092015101,5.4862052129786,7.25570675255166
"CBNA_391185",7.91901305484069,5.64300666615781,10.1611584343878
"CBNA_391188",8.89645868892063,4.5635799927186,6.82695609801646
"CBNA_391189",8.91364436834586,4.67635187164416,6.96464461488527
"CBNA_391190",7.51424458457671,5.8502394492438,11.8804922450973
"CBNA_391193",6.96161986750959,5.75246763983941,12.100168996927
"CBNA_391195",8.36877876940363,5.82309528033377,7.74063941894367
"CBNA_391196",8.25151559389298,5.05709203446241,7.26961326932581
"CBNA_391198",8.39290954660604,5.45525076568928,7.61048023023264
"CBNA_391214",7.3504087831022,5.80595676232407,14.2265867127216
"CBNA_391222",7.47658349287308,5.98442904470949,11.1778182476838
"CBNA_391225",7.73078582679288,6.22001710500766,10.5265136637306
"CBNA_391238",7.61065247168721,5.86087727173972,11.5427079969271
"CBNA_391241",7.20868014139622,6.04810861536722,11.5832416497592
"CBNA_391316",7.19734238675869,5.88140404799768,17.0265108464936
"CBNA_391353",7.14739825106249,5.8203229303662,13.3169359900396
"CBNA_391615",7.00540251115406,5.67549521709478,11.8613333239878
"CBNA_391618",7.35992613395015,6.17075813864467,11.2055531757223
"CBNA_391620",7.51663567809554,5.78527770187536,10.7707068627807
"CBNA_391621",7.6211473078794,5.73527043700752,10.2006849413258
"CBNA_391623",7.30332195268531,5.7594800902444,11.9165258250899
"CBNA_391624",7.2725704029554,5.6835536130751,12.1378640413515
"CBNA_391636",7.17645217044848,5.93432940456156,14.5645596709702
"CBNA_391646",8.11296223728559,5.34817565088318,9.78632036314058
"CBNA_391647",8.00707454085737,5.45687093885148,8.49236996703232
"CBNA_391650",8.6607778309998,5.41309689733133,7.76020417654801
"CBNA_391652",7.89472263691003,5.60804547524818,10.8693303882116
"CBNA_391655",8.01071967173959,6.52014204548724,12.7023555475992
"CBNA_391656",8.05825422500179,5.85400698905418,10.9302852072669
"CBNA_391657",7.69600790240598,6.09936453168053,12.4115968534915
"CBNA_391660",7.6867010072004,6.51824384251021,13.539983894296
"CBNA_391663",7.65824504876807,6.3829468865468,14.5212642596446
"CBNA_391668",6.92179545850616,6.43804092860494,14.002170281259
"CBNA_391673",8.07713437616644,5.68329453212592,10.4883877499692
"CBNA_391675",7.09707282254898,5.78280820843807,10.6827710374104
"CBNA_391683",7.80245683253883,5.83706799634742,10.5485521129006
