"","SR"
"CBNA_668840",19.83088413
"CBNA_668841",22.00977698
"CBNA_668853",30.65576111
"CBNA_668854",28.48449841
"CBNA_668855",29.9320627
"CBNA_668856",30.0794246
"CBNA_668857",31.26060159
"CBNA_668858",29.99138333
"CBNA_668859",30.97877857
"CBNA_668860",21.16244603
"CBNA_668864",25.59625
"CBNA_668875",18.08532222
"CBNA_668890",20.69435
"CBNA_668899",33.29528492
"CBNA_668909",29.86014444
"CBNA_668951",27.93704524
"CBNA_668970",27.07248095
"CBNA_669020",26.98139206
"CBNA_669028",26.91435952
"CBNA_669107",25.07635794
"CBNA_669111",22.36281746
"CBNA_669115",26.03399921
"CBNA_669166",20.06584206
"CBNA_669180",23.65648651
"CBNA_669182",23.18086508
"CBNA_669190",18.30507619
"CBNA_669194",18.76575714
"CBNA_669202",20.67209286
"CBNA_669316",19.75431587
"CBNA_669355",27.26119206
"CBNA_669384",25.0691619
"CBNA_669393",24.55370476
"CBNA_669395",27.54151825
"CBNA_669478",21.08493968
"CBNA_669485",21.59838651
"CBNA_669564",29.44596429
"CBNA_669581",28.38938413
"CBNA_669582",27.8779746
"CBNA_669583",28.25053095
"CBNA_669586",29.79626429
"CBNA_669597",29.80129603
"CBNA_669604",30.40515238
"CBNA_669612",27.7138119
"CBNA_669620",29.96800556
"CBNA_669622",27.36949365
"CBNA_669623",29.09953492
"CBNA_669624",32.09529603
"CBNA_669625",31.70945476
"CBNA_669629",30.6605127
"CBNA_669631",28.57888492
"CBNA_669632",28.44288413
"CBNA_669633",30.19925714
"CBNA_669635",28.25421984
"CBNA_669636",29.91490476
"CBNA_669637",27.50504683
"CBNA_669639",28.13613333
"CBNA_669640",28.43632619
"CBNA_669641",27.4024127
"CBNA_669642",27.52546905
"CBNA_669643",28.2620381
"CBNA_669648",27.97745
"CBNA_669653",29.71148968
"CBNA_669655",26.24103413
"CBNA_669656",27.94460635
"CBNA_669657",26.87348651
"CBNA_669658",26.98235873
"CBNA_669662",29.07307222
"CBNA_669664",28.30240714
"CBNA_669667",29.76779286
"CBNA_669668",28.87859206
"CBNA_669669",28.59008175
"CBNA_669670",30.87063095
"CBNA_669671",30.28923016
"CBNA_669674",27.58849762
"CBNA_669675",35.06385873
"CBNA_669677",35.34607381
"CBNA_669679",27.41778492
"CBNA_669680",26.96045952
"CBNA_669681",26.96045952
"CBNA_669682",25.01411587
"CBNA_669684",27.77124603
"CBNA_669685",27.62633413
"CBNA_669686",26.10779127
"CBNA_669687",29.09777381
"CBNA_669688",26.35645476
"CBNA_669689",26.01221587
"CBNA_669690",28.86255952
"CBNA_669691",24.21719921
"CBNA_669692",23.3872619
"CBNA_669693",26.96575476
"CBNA_669694",28.5969381
"CBNA_669695",25.47948175
"CBNA_669696",27.43297778
"CBNA_669706",24.51674841
"CBNA_669720",21.78209683
"CBNA_669735",20.46311349
"CBNA_669739",22.19600397
"CBNA_669743",21.7736754
"CBNA_669748",23.42694841
"CBNA_669769",26.46258651
"CBNA_669812",19.83118889
"CBNA_669822",20.19214206
"CBNA_669839",27.07643095
"CBNA_669841",21.81985159
"CBNA_669862",23.78310556
"CBNA_669872",22.62676825
"CBNA_669914",17.32040714
"CBNA_669938",23.72828175
"CBNA_669949",20.00289444
"CBNA_669953",20.19979524
"CBNA_671375",29.55560556
"CBNA_671379",30.78717063
"CBNA_671391",32.78016349
"CBNA_671416",34.05893651
"CBNA_671438",26.65875397
"CBNA_671491",25.80292698
"CBNA_671492",25.97110635
"CBNA_671493",25.0876254
"CBNA_671496",28.01786429
"CBNA_671502",26.19972778
"CBNA_671507",25.13656349
"CBNA_671509",29.99481587
"CBNA_671515",25.04992778
"CBNA_671519",29.85636746
"CBNA_671553",28.57274365
"CBNA_671568",27.51549365
"CBNA_672392",25.32493492
"CBNA_672407",20.62489206
"CBNA_672410",18.83144206
"CBNA_672411",19.22778333
"CBNA_672413",21.16008333
"CBNA_672418",29.06525079
"CBNA_672420",29.22173492
"CBNA_672431",21.65382778
"CBNA_672433",21.99390873
"CBNA_672434",27.13000159
"CBNA_672441",28.48060794
"CBNA_672442",23.33707937
"CBNA_672444",26.80658968
"CBNA_672445",26.94386667
"CBNA_672446",26.39168492
"CBNA_672450",25.83514762
"CBNA_672452",27.63465873
"CBNA_672453",26.11900476
"CBNA_672460",24.24907143
"CBNA_672461",31.34128333
"CBNA_672465",23.92465079
"CBNA_672487",27.70184365
"CBNA_672491",21.07046984
"CBNA_672494",21.7463246
"CBNA_672495",22.80622302
"CBNA_672496",21.76731032
"CBNA_672497",23.05382778
"CBNA_672501",25.4532373
"CBNA_672503",24.93842619
"CBNA_672505",21.36969683
"CBNA_672507",20.58529603
"CBNA_672510",23.1254119
"CBNA_672512",19.22198968
"CBNA_672513",29.30766905
"CBNA_672520",19.75055873
"CBNA_672524",22.39171032
"CBNA_672532",24.30096667
"CBNA_672538",21.33595317
"CBNA_672539",19.43549048
"CBNA_672540",22.32636667
"CBNA_672543",22.96065
"CBNA_672551",21.5503119
"CBNA_672554",25.37059365
"CBNA_672555",23.47591746
"CBNA_672556",20.0297873
"CBNA_672565",23.50892143
"CBNA_672569",23.20225317
"CBNA_672570",27.47070952
"CBNA_672571",24.23797302
"CBNA_672574",23.75245476
"CBNA_672575",25.59357222
"CBNA_672576",23.86345476
"CBNA_672577",25.53758968
"CBNA_672580",20.12058016
"CBNA_672582",22.70306667
"CBNA_672584",22.72379206
"CBNA_672589",27.77747778
"CBNA_672591",18.7711127
"CBNA_672592",26.28037937
"CBNA_672604",27.76466746
"CBNA_672605",32.66311587
"CBNA_672618",25.09000159
"CBNA_672619",26.85028175
"CBNA_672623",27.69970317
"CBNA_672624",26.89455476
"CBNA_672629",33.72756429
"CBNA_672630",30.23166032
"CBNA_672632",30.0754746
"CBNA_672633",33.68536984
"CBNA_672641",27.56376667
"CBNA_672642",27.72243571
"CBNA_672646",27.96601587
"CBNA_672649",29.60216667
"CBNA_673335",27.85899524
"CBNA_673393",29.62796111
"CBNA_673422",26.04671667
"CBNA_673451",26.6881119
"CBNA_673660",28.5183746
"CBNA_673766",22.26844444
"CBNA_674570",39.73095556
"CBNA_674571",29.59920317
"CBNA_674573",30.47392063
"CBNA_674584",27.30806825
"CBNA_674588",31.51386825
"CBNA_676022",21.13017381
"CBNA_676042",20.90188492
"CBNA_676117",28.10185079
"CBNA_676145",26.73306825
"CBNA_676154",27.72145
"CBNA_676352",32.65733651
"CBNA_676589",22.01103016
"CBNA_676604",23.20628175
"CBNA_676607",22.96668571
"CBNA_676610",22.60183413
"CBNA_676629",22.82500873
"CBNA_676630",21.60534841
"CBNA_676677",27.0515
"CBNA_676679",27.05815952
"CBNA_676680",27.54873175
"CBNA_676686",29.52941984
"CBNA_676735",26.75085556
"CBNA_676756",30.20186111
"CBNA_676757",27.7399619
"CBNA_676788",28.50929365
"CBNA_676800",28.53792302
"CBNA_676818",31.47892778
"CBNA_676837",23.88952063
"CBNA_676843",23.97379921
"CBNA_676852",22.35527778
"CBNA_676861",24.53172857
"CBNA_676896",30.55694524
"CBNA_676904",30.38518413
"CBNA_676909",31.27804286
"CBNA_676931",25.17248413
"CBNA_676951",21.08670635
"CBNA_676977",29.59829206
"CBNA_676978",28.35902857
"CBNA_676982",28.25473175
"CBNA_676985",28.62697619
"CBNA_676997",31.87916508
"CBNA_677003",24.22218095
"CBNA_677005",28.78106746
"CBNA_677034",29.34288889
"CBNA_677089",29.0509246
"CBNA_677138",23.11822222
"CBNA_677160",28.16709127
"CBNA_685231",26.00536349
"CBNA_685233",26.82535714
"CBNA_685237",25.28624921
"CBNA_685315",22.03660159
"CBNA_685338",19.5523
"CBNA_685339",21.60141667
"CBNA_685364",22.99120159
"CBNA_685378",27.95767937
"CBNA_685381",21.99552698
"CBNA_685421",22.73931667
"CBNA_685432",30.86665159
"CBNA_685448",24.17841667
"CBNA_685462",30.8325119
"CBNA_685463",27.7126881
"CBNA_685465",25.16344048
"CBNA_685468",30.08434762
"CBNA_685477",19.78466429
"CBNA_685479",25.9632254
"CBNA_685481",23.18286587
"CBNA_685483",22.45695556
"CBNA_685491",22.05301667
"CBNA_685508",20.08921349
"CBNA_685535",32.18201587
"CBNA_687391",28.50778175
"CBNA_687399",28.06366032
"CBNA_687415",28.7166881
"CBNA_687421",25.84979762
"CBNA_687431",25.28222937
"CBNA_687445",29.43119048
"CBNA_687452",27.25653095
"CBNA_687453",30.8164119
"CBNA_687466",30.61193889
"CBNA_687486",27.96777381
"CBNA_687488",29.78197381
"CBNA_687489",29.16839524
"CBNA_687493",32.43195794
"CBNA_687521",26.87297222
"CBNA_687532",24.0288754
"CBNA_687538",26.08118889
"CBNA_687541",26.07363651
"CBNA_687551",25.41219524
"CBNA_687557",22.68575714
"CBNA_687565",27.97596984
"CBNA_687568",26.95824444
"CBNA_687585",24.98803175
"CBNA_687590",23.99863175
"CBNA_687606",32.65296349
"CBNA_687615",28.60399286
"CBNA_687624",23.92879762
"CBNA_687628",28.87566905
"CBNA_687718",24.05900952
"CBNA_687738",29.41528889
"CBNA_687744",29.54068889
"CBNA_687746",30.73577937
"CBNA_687749",28.64813492
"CBNA_687754",29.73706984
"CBNA_687760",33.61717937
"CBNA_687773",26.65680952
"CBNA_687775",25.36779524
"CBNA_687783",28.23381349
"CBNA_687791",25.30272778
"CBNA_687798",26.5152127
"CBNA_687855",24.38909762
"CBNA_687856",24.70343254
"CBNA_687868",28.39473333
"CBNA_687871",28.12266825
"CBNA_687873",29.12976746
"CBNA_687878",26.65860238
"CBNA_687894",28.9685373
"CBNA_687895",26.57228016
"CBNA_687896",25.06183968
"CBNA_687898",28.10479603
"CBNA_687901",26.24809206
"CBNA_687908",26.02996984
"CBNA_687912",28.39448651
"CBNA_687917",26.28678889
"CBNA_687921",28.8718881
"CBNA_687931",27.01482619
"CBNA_687992",24.10640397
"CBNA_687998",26.86013254
"CBNA_687999",29.01995873
"CBNA_688035",26.13222698
"CBNA_688068",23.16507063
"CBNA_688073",25.5683619
"CBNA_688086",27.54631746
"CBNA_688102",20.77454841
"CBNA_688108",30.17552222
"CBNA_688139",24.39143492
"CBNA_688182",28.67076905
"CBNA_688186",28.0092627
"CBNA_688230",27.47671032
"CBNA_688250",26.48966429
"CBNA_688272",25.29615952
"CBNA_688273",27.60861587
"CBNA_688282",24.37501429
"CBNA_688325",29.49590794
"CBNA_688327",28.27362381
"CBNA_688385",22.54196032
"CBNA_688386",27.0759754
"CBNA_688399",23.76764683
"CBNA_688426",23.25601825
"CBNA_688436",21.27464444
"CBNA_688437",23.1452873
"CBNA_688474",29.35525079
"CBNA_688495",26.38583254
"CBNA_688532",27.12826349
"CBNA_688533",28.59570714
"CBNA_688534",26.92602381
"CBNA_688535",30.36048016
"CBNA_688539",29.39833095
"CBNA_688542",30.08712381
"CBNA_688544",29.77354206
"CBNA_688545",30.42373333
"CBNA_688548",29.97990238
"CBNA_688549",32.41605317
"CBNA_688551",28.67499127
"CBNA_688577",27.09722143
"CBNA_688580",30.37775397
"CBNA_688616",28.89670159
"CBNA_688617",28.52160397
"CBNA_688637",26.02496746
"CBNA_688640",28.50210397
"CBNA_688641",27.57549524
"CBNA_688693",26.41459524
"CBNA_688733",24.22215079
"CBNA_688788",28.08274841
"CBNA_688789",29.90556349
"CBNA_688798",30.36278175
"CBNA_688822",25.12631984
"CBNA_688839",31.74580238
"CBNA_688866",27.4345254
"CBNA_688875",29.68182063
"CBNA_688884",31.15676587
"CBNA_688886",28.5446746
"CBNA_688902",30.03666825
"CBNA_688920",31.68087857
"CBNA_688970",28.02734048
"CBNA_688973",29.06611508
"CBNA_688977",27.4127627
"CBNA_688987",29.75661111
"CBNA_689043",33.21378651
"CBNA_689044",26.43141825
"CBNA_689067",28.17203175
"CBNA_689071",27.85945556
"CBNA_689072",25.22996508
"CBNA_689078",30.53996349
"CBNA_689120",30.64457698
"CBNA_689128",25.7747873
"CBNA_689200",23.92196032
"CBNA_689201",25.96717937
"CBNA_689278",26.4026373
"CBNA_689330",29.34425
"CBNA_689335",23.24006984
"CBNA_689355",27.59805317
"CBNA_689449",27.38676587
"CBNA_689464",28.64706508
"CBNA_689468",28.18592937
"CBNA_689578",19.38454603
"CBNA_689579",20.79387778
"CBNA_689581",23.38736746
"CBNA_689632",29.38803889
"CBNA_689705",34.10032302
"CBNA_689798",27.08879206
"CBNA_689830",28.90913651
"CBNA_689927",30.56694683
"CBNA_689936",32.40829762
"CBNA_689951",26.87811587
"CBNA_689967",30.96568413
"CBNA_689973",29.19793571
"CBNA_690540",32.02959921
"CBNA_690548",30.12616746
"CBNA_690572",33.81675952
"CBNA_690587",28.40792937
"CBNA_690595",30.56945317
"CBNA_690602",30.94266429
"CBNA_690638",30.68445476
"CBNA_690640",28.68277857
"CBNA_690644",29.65194127
"CBNA_690646",32.96042143
"CBNA_690647",29.91653651
"CBNA_690651",28.41478254
"CBNA_690656",29.45615873
"CBNA_690659",31.32663016
"CBNA_690661",30.74160952
"CBNA_690664",28.80277857
"CBNA_690670",27.75303413
"CBNA_690672",27.07058254
"CBNA_690698",29.78249444
"CBNA_690743",25.66217619
"CBNA_690767",30.77128413
"CBNA_690768",31.28220317
"CBNA_690791",25.87196111
"CBNA_690806",25.44479683
"CBNA_690818",29.34371746
"CBNA_690819",29.34252778
"CBNA_690827",30.79709048
"CBNA_690843",28.27526667
"CBNA_690847",28.4516381
"CBNA_690852",28.75226032
"CBNA_690863",35.62354762
"CBNA_690869",36.82561508
"CBNA_690882",32.82088968
"CBNA_690885",29.55950635
"CBNA_690965",29.29415
"CBNA_690979",27.02642937
"CBNA_691018",26.45171667
"CBNA_691040",23.9288
"CBNA_691112",26.3226
"CBNA_691183",24.9031119
"CBNA_691203",25.13627381
"CBNA_691205",25.15122698
"CBNA_691212",25.4693754
"CBNA_691254",26.59674762
"CBNA_691280",25.49568571
"CBNA_691282",30.21339206
"CBNA_691285",28.99259524
"CBNA_691302",24.29242778
"CBNA_691305",27.79161508
"CBNA_691447",29.09483889
"CBNA_691491",30.53057222
"CBNA_691532",27.50639683
"CBNA_691541",30.90268968
"CBNA_691544",30.9797373
"CBNA_691594",24.86098413
"CBNA_691612",30.78379841
"CBNA_691631",33.02066349
"CBNA_691644",33.02066349
"CBNA_691655",30.97968571
"CBNA_691731",22.19631587
"CBNA_691749",31.05870159
"CBNA_691750",30.9440373
"CBNA_691751",29.57317937
"CBNA_691768",20.42509048
"CBNA_691784",20.15866984
"CBNA_691789",22.10247937
"CBNA_691791",23.44565794
"CBNA_691828",26.28620794
"CBNA_691831",30.81587619
"CBNA_691846",26.24724524
"CBNA_691848",27.7552619
"CBNA_691861",29.90520873
"CBNA_691862",29.36484762
"CBNA_691866",31.56349127
"CBNA_691875",24.98809365
"CBNA_691890",25.63956667
"CBNA_691894",20.24749127
"CBNA_691896",23.70240556
"CBNA_691902",23.53267143
"CBNA_691903",24.09445556
"CBNA_691912",21.74144206
"CBNA_691922",20.62622937
"CBNA_691947",19.5822246
"CBNA_691978",19.78560476
"CBNA_691980",22.8173881
"CBNA_692000",27.13726667
"CBNA_692005",27.39872698
"CBNA_692009",26.62778333
"CBNA_692011",21.24790635
"CBNA_692012",19.94978413
"CBNA_692017",19.0829373
"CBNA_692018",22.96027619
"CBNA_692029",28.2953119
"CBNA_692033",24.50109841
"CBNA_692041",20.47820317
"CBNA_692161",24.58200476
"CBNA_692205",27.51205317
"CBNA_692209",25.14512937
"CBNA_692219",31.67356825
"CBNA_692307",30.1382754
"CBNA_692309",30.56116587
"CBNA_692312",30.03171429
"CBNA_692324",32.29760952
"CBNA_692343",34.85737937
"CBNA_692411",21.10922857
"CBNA_692429",27.57323571
"CBNA_692435",24.46805556
"CBNA_692440",23.08167778
"CBNA_692537",35.61439524
"CBNA_692587",26.17187698
"CBNA_692792",28.93294683
"CBNA_692806",32.38312302
"CBNA_692812",34.03619206
"CBNA_692846",20.81352381
"CBNA_692873",21.45098095
"CBNA_692936",30.67363651
"CBNA_693048",32.44993889
"CBNA_693063",29.62707778
"CBNA_693088",28.64768175
"CBNA_693107",21.00509444
"CBNA_693112",34.93821587
"CBNA_693124",27.67707143
"CBNA_693127",26.69640159
"CBNA_693128",18.68395556
"CBNA_693131",17.71807698
"CBNA_693134",17.78373175
"CBNA_693135",26.85399603
"CBNA_693168",20.87973651
"CBNA_693188",30.16719921
"CBNA_693192",27.70176905
"CBNA_693193",27.23656429
"CBNA_693199",32.91189127
"CBNA_693232",32.7757627
"CBNA_693264",29.02548413
"CBNA_693283",32.12370714
"CBNA_693288",33.0689627
"CBNA_693308",31.56252619
"CBNA_693319",30.34153571
"CBNA_693321",35.4903254
"CBNA_693332",27.21163889
"CBNA_693333",23.44050794
"CBNA_693384",24.69872937
"CBNA_693410",22.76239921
"CBNA_693497",31.27704762
"CBNA_693500",22.69414286
"CBNA_693507",18.94246587
"CBNA_693508",25.04245317
"CBNA_693532",35.64070397
"CBNA_693537",17.82101032
"CBNA_693539",20.39160079
"CBNA_693555",26.2154873
"CBNA_693567",32.33936032
"CBNA_693579",28.13142063
"CBNA_693641",32.39992063
"CBNA_693643",26.48075476
"CBNA_693658",24.57791984
"CBNA_693704",31.92867381
"CBNA_693722",31.21115635
"CBNA_693791",18.42624048
"CBNA_693931",28.52964048
"CBNA_693956",31.79925635
"CBNA_694360",23.90216905
"CBNA_694446",24.01111667
"CBNA_694452",21.35060873
"CBNA_694468",19.44241349
"CBNA_694469",22.57418254
"CBNA_694472",22.19173016
"CBNA_694714",25.86767778
"CBNA_694718",24.58744048
"CBNA_694925",21.38953095
"CBNA_695128",26.43808413
"CBNA_695283",23.46288175
"CBNA_695284",23.15371905
"CBNA_695290",21.67636111
"CBNA_695291",22.85181825
"CBNA_695713",31.00710714
"CBNA_695720",26.51578095
"CBNA_695728",22.45440317
"CBNA_695814",25.14512302
"CBNA_695875",25.59901746
"CBNA_695919",28.33153016
"CBNA_696144",27.64248571
"CBNA_696146",26.67228651
"CBNA_696152",27.7260873
"CBNA_696153",28.98319206
"CBNA_696163",29.37660317
"CBNA_696177",28.66937698
"CBNA_696180",23.48023889
"CBNA_696188",22.51432143
"CBNA_696210",25.68434206
"CBNA_696214",25.6773381
"CBNA_696227",28.8307381
"CBNA_696234",27.76245794
"CBNA_696246",28.96634048
"CBNA_696247",32.12174444
"CBNA_696250",26.20104603
"CBNA_696251",28.34296667
"CBNA_696258",32.21329603
"CBNA_696260",24.7992246
"CBNA_696280",29.57641587
"CBNA_696498",26.02735159
"CBNA_697125",25.70345476
"CBNA_697146",19.80977619
"CBNA_697148",23.89278016
"CBNA_697192",19.37750317
"CBNA_697195",20.1849619
"CBNA_697197",26.35563175
"CBNA_697199",21.91873571
"CBNA_697247",24.70660159
"CBNA_697262",24.7852619
"CBNA_697269",29.9753246
"CBNA_697270",31.24410159
"CBNA_697273",26.71577222
"CBNA_697274",26.79812698
"CBNA_697275",26.63681905
"CBNA_697293",23.18204921
"CBNA_697294",23.86474683
"CBNA_697295",23.19461429
"CBNA_697296",25.52791825
"CBNA_697297",23.99277063
"CBNA_697298",34.04048333
"CBNA_697300",33.98422857
"CBNA_697306",30.03670556
"CBNA_697307",25.67792857
"CBNA_697325",20.80132381
"CBNA_697326",24.10904365
"CBNA_697377",26.71874286
"CBNA_697380",27.02479286
"CBNA_697449",23.63426032
"CBNA_697450",27.49390476
"CBNA_697451",23.5802381
"CBNA_697452",23.95366905
"CBNA_697453",28.72428571
"CBNA_697469",32.34449365
"CBNA_697471",32.5650381
"CBNA_697472",35.36529603
"CBNA_697473",38.62788651
"CBNA_697474",38.94066984
"CBNA_697477",30.25897698
"CBNA_697482",37.65611984
"CBNA_697483",36.4662873
"CBNA_697500",21.72639524
"CBNA_697506",16.4136127
"CBNA_697529",26.33781032
"CBNA_697591",24.33374048
"CBNA_697597",21.07464683
"CBNA_697598",18.97281825
"CBNA_697653",27.30930238
"CBNA_697690",27.14642222
"CBNA_697694",27.59733651
"CBNA_697707",14.42910079
"CBNA_697731",20.19423651
"CBNA_698214",18.44011746
"CBNA_698227",23.05266429
"CBNA_698228",27.36414206
"CBNA_698280",23.79994206
"CBNA_698281",25.99739603
"CBNA_701191",23.06793095
"CBNA_701195",25.77317302
"CBNA_701208",25.36004683
"CBNA_701209",26.00277143
"CBNA_701245",27.24344683
"CBNA_701253",32.51824603
"CBNA_701257",34.49052857
"CBNA_701261",27.62587222
"CBNA_701262",27.97550556
"CBNA_701263",24.62744762
"CBNA_701264",27.8692246
"CBNA_701265",32.68917778
"CBNA_701268",29.62849365
"CBNA_701269",29.19881349
"CBNA_701270",32.53295397
"CBNA_701279",40.65045476
"CBNA_701280",42.76670476
"CBNA_701282",31.44565238
"CBNA_701283",27.75577778
"CBNA_701285",28.13455
"CBNA_701286",33.9142873
"CBNA_701288",24.50675159
"CBNA_701297",25.30818333
"CBNA_701300",23.32187381
"CBNA_701303",20.87337381
"CBNA_701308",24.51662619
"CBNA_701309",25.53734206
"CBNA_701311",25.2263881
"CBNA_716256",18.55353254
"CBNA_716257",18.67758175
"CBNA_716264",21.78039365
"CBNA_716269",26.1846119
"CBNA_716276",25.10017937
"CBNA_716277",22.31260556
"CBNA_716278",19.58083333
"CBNA_716291",20.09150159
"CBNA_716293",20.23622698
"CBNA_716302",26.84927619
"CBNA_716306",23.31496825
"CBNA_716308",21.87181746
"CBNA_716315",19.85514603
"CBNA_716317",22.56616429
"CBNA_716320",25.42573333
"CBNA_716324",19.57192381
"CBNA_716328",22.98771905
"CBNA_716330",24.39624206
"CBNA_716334",22.87319365
"CBNA_716335",21.64073016
"CBNA_716336",23.36123333
"CBNA_716340",19.51101111
"CBNA_716341",25.38436667
"CBNA_716344",23.46743413
"CBNA_716345",20.56865873
"CBNA_716347",23.77009365
"CBNA_716348",25.28563651
"CBNA_716349",25.05688651
"CBNA_716350",27.25488175
"CBNA_716352",26.41205
"CBNA_716354",24.83362857
"CBNA_716357",28.11423254
"CBNA_716358",27.25229762
"CBNA_716362",25.62629921
"CBNA_716364",28.14563651
"CBNA_716365",22.45218492
"CBNA_716400",25.43907381
"CBNA_716403",23.86011429
"CBNA_716405",27.70322381
"CBNA_716407",27.15655476
"CBNA_716409",24.97935794
"CBNA_716411",27.6100254
"CBNA_716412",26.03280476
"CBNA_716416",26.05333968
"CBNA_716417",23.71620159
"CBNA_716419",22.75992063
"CBNA_716420",20.68439127
"CBNA_716424",25.1001119
"CBNA_716427",26.69335873
"CBNA_716430",21.78569762
"CBNA_716431",25.07671746
"CBNA_716432",27.29585476
"CBNA_716433",24.7684746
"CBNA_716434",27.03739921
"CBNA_716435",25.27198413
"CBNA_716436",29.32503175
"CBNA_716437",25.90783016
"CBNA_716438",26.86326746
"CBNA_716439",21.33785317
"CBNA_716441",28.12296111
"CBNA_716442",27.9132627
"CBNA_716443",24.58437857
"CBNA_716445",21.45308413
"CBNA_716447",25.85272857
"CBNA_716448",21.26530794
"CBNA_716449",22.93188175
"CBNA_716451",25.23461746
"CBNA_716452",29.74170238
"CBNA_716453",26.96668889
"CBNA_716454",21.46774365
"CBNA_716455",26.64172222
"CBNA_716458",27.80032778
"CBNA_716459",26.85662143
"CBNA_716461",21.05229127
"CBNA_716463",24.6899873
"CBNA_716466",27.29999762
"CBNA_716467",25.99672698
"CBNA_716468",20.27761349
"CBNA_716472",23.35398413
"CBNA_716476",19.78900952
"CBNA_716477",23.14669603
"CBNA_716487",25.8029754
"CBNA_716489",23.07851746
"CBNA_716490",23.85400794
"CBNA_716491",20.28184603
"CBNA_716493",20.22243651
"CBNA_716494",25.48336587
"CBNA_716495",26.92879841
"CBNA_716496",29.28790635
"CBNA_716499",22.98955238
"CBNA_716511",22.50544444
"CBNA_716512",25.28551984
"CBNA_716513",22.59307381
"CBNA_716518",25.49425556
"CBNA_716520",25.60898333
"CBNA_716524",24.93285079
"CBNA_716533",24.12461587
"CBNA_716536",27.8733127
"CBNA_716540",24.6594127
"CBNA_716541",22.0348754
"CBNA_716544",25.34117222
"CBNA_716549",26.72863492
"CBNA_716553",25.38793175
"CBNA_716557",20.37089365
"CBNA_716562",22.22830476
"CBNA_716563",22.23914762
"CBNA_716564",25.17858095
"CBNA_716573",22.03660238
"CBNA_716577",22.30405
"CBNA_716579",21.59979921
"CBNA_716580",24.57071111
"CBNA_732396",19.79218095
"CBNA_732412",24.57416429
"CBNA_748180",29.71775238
"CBNA_748181",25.80643175
"CBNA_748213",25.27019286
"CBNA_748232",28.26268889
"CBNA_748234",28.48953333
"CBNA_748287",28.69289524
"CBNA_748288",25.36499206
"CBNA_748299",31.73999444
"CBNA_748304",32.95131429
"CBNA_748342",21.33647143
"CBNA_748347",31.26375635
"CBNA_748348",29.83831349
"CBNA_748349",27.48179127
"CBNA_748415",29.09653095
"CBNA_748448",30.03755397
"CBNA_748453",28.6454873
"CBNA_748516",25.71741825
"CBNA_748529",27.39136746
"CBNA_748533",26.43417857
"CBNA_748536",25.05718889
"CBNA_748541",29.84515397
"CBNA_748560",18.86595079
"CBNA_748592",26.92854603
"CBNA_748597",31.06762143
"CBNA_748599",27.59012063
"CBNA_748608",32.07573016
"CBNA_748628",20.93773175
"CBNA_748652",19.24244444
"CBNA_748674",31.58884444
"CBNA_748676",31.91781032
"CBNA_748677",29.51463492
"CBNA_748678",30.67226111
"CBNA_748713",28.68693413
"CBNA_748758",25.83885238
"CBNA_748771",26.46075159
"CBNA_748827",28.15317381
"CBNA_748828",24.35891111
"CBNA_748829",28.16617857
"CBNA_748830",28.11982143
"CBNA_748833",27.91374048
"CBNA_748837",27.93078095
"CBNA_748838",27.04808333
"CBNA_748839",26.76585079
"CBNA_748847",23.68335635
"CBNA_748848",27.72581587
"CBNA_748940",20.48225238
"CBNA_748944",24.85883492
"CBNA_748946",25.84438492
"CBNA_748948",24.99024762
"CBNA_748986",27.20764048
"CBNA_749006",28.46598333
"CBNA_749007",28.83061984
"CBNA_749010",29.07316349
"CBNA_749019",25.54878968
"CBNA_749022",24.27445714
"CBNA_749028",24.05892143
"CBNA_749034",25.0575881
"CBNA_749048",26.26668254
"CBNA_749050",27.58383175
"CBNA_749052",27.47990556
"CBNA_749183",29.97096508
"CBNA_749192",29.92537063
"CBNA_749194",27.27400873
"CBNA_749204",27.50447857
"CBNA_749208",26.77471984
"CBNA_749211",25.37030556
"CBNA_749218",27.6147619
"CBNA_749226",29.94902063
"CBNA_749234",29.31181746
"CBNA_749245",27.0649619
"CBNA_749250",30.88741349
"CBNA_749254",32.52374762
"CBNA_749259",29.83019762
"CBNA_749296",26.37634048
"CBNA_749299",26.81144841
"CBNA_749311",22.97791667
"CBNA_749317",20.50593571
"CBNA_749378",21.43529127
"CBNA_749403",31.1880619
"CBNA_749461",29.99481825
"CBNA_749505",27.98785556
"CBNA_749507",24.84551746
"CBNA_749514",24.1125746
"CBNA_749542",24.79945397
"CBNA_749557",25.88189603
"CBNA_749573",29.28098175
"CBNA_749626",31.95472937
"CBNA_749646",22.1986881
"CBNA_749663",22.96471825
"CBNA_749666",23.95502778
"CBNA_749668",29.42271746
"CBNA_749669",22.08553571
"CBNA_749673",22.53317222
"CBNA_749685",23.81213889
"CBNA_749714",25.32837222
"CBNA_749715",23.42383254
"CBNA_749717",21.83995
"CBNA_749724",25.74294921
"CBNA_749733",21.70918889
"CBNA_749736",24.95863571
"CBNA_749741",24.14330238
"CBNA_749742",26.0306881
"CBNA_749750",29.13207937
"CBNA_749751",26.32566905
"CBNA_749754",29.46172937
"CBNA_749757",29.25348413
"CBNA_749759",25.26596746
"CBNA_749766",28.22773413
"CBNA_749769",28.05819841
"CBNA_749783",26.50581349
"CBNA_749787",29.09451984
"CBNA_749790",25.8005873
"CBNA_749793",25.80691429
"CBNA_749845",25.50473651
