"","LNC","SLA","PLH"
"CBNA_389911",28.3852812276328,16.0575725448064,6.98748128708699
"CBNA_389912",27.7456421511669,19.1481616934273,4.20145321537506
"CBNA_389914",25.779870311968,19.7453107600839,12.7273280447958
"CBNA_389917",21.672889043316,12.5942823874752,10.7315756240102
"CBNA_389919",28.2596499192526,10.6251121155669,9.60643864268063
"CBNA_389924",22.4563560296363,19.5759648883221,0.813217506413215
"CBNA_389925",20.1012036957044,15.1549284513371,8.0452805071318
"CBNA_389928",23.2334760852264,13.4430086858417,4.40573202296236
"CBNA_389930",16.7782317390267,12.5912895838531,17.7094809424131
"CBNA_389931",30.3097205444024,18.6966271808967,5.93851368302866
"CBNA_389932",18.0739026111814,14.6495296227173,6.13114268271375
"CBNA_389933",25.6432167136384,15.8604200435494,17.1457396214146
"CBNA_389934",28.8978960984058,18.2374854372529,12.6923513651746
"CBNA_389935",24.2646768369773,19.9841284686885,8.79423560236093
"CBNA_389938",21.2624312587942,19.3053087426673,8.28898094543865
"CBNA_389943",21.2358055794561,19.4969897505464,14.2144980217452
"CBNA_389948",19.6167247854824,16.06344974091,21.8956994256186
"CBNA_389949",24.2765656267879,19.4081690633945,24.2878010337622
"CBNA_389950",19.0981902692729,18.1144763261242,11.012850059355
"CBNA_389951",15.7174615490869,11.4906835702619,14.2286353902171
"CBNA_389954",31.8536932809574,13.5660056619487,9.2560987403131
"CBNA_389958",29.8168127988355,14.0652126255998,15.741458566079
"CBNA_389965",21.6314038015866,16.1397102101434,14.2955519902557
"CBNA_389966",16.2916875429309,17.7828296273002,7.79011408534941
"CBNA_389967",23.5554445605888,12.200915467754,7.23346375390004
"CBNA_389977",21.1128455333641,21.7780387066129,25.8636212963202
"CBNA_389980",27.89774265296,16.8695458864725,18.7432190658214
"CBNA_389982",26.0510338415982,17.1563687922299,19.9499555391139
"CBNA_389983",14.9661203608101,15.2872001153655,12.9637867083671
"CBNA_389989",23.0845322303152,18.7427914330348,8.11323110690173
"CBNA_389990",19.7958634951865,8.76570605808849,11.5086698489071
"CBNA_389991",22.1189548927432,14.1944897737426,12.054316876124
"CBNA_389994",30.86747495388,15.1624693078628,4.23526767966251
"CBNA_389996",19.4264527394852,13.7870859046422,14.3562119033936
"CBNA_389997",17.5191146912654,12.465669717175,13.6062298546093
"CBNA_389999",21.145210358924,20.7931381932001,7.94936662099497
"CBNA_390001",19.2718453099425,20.097527625703,7.8245226106068
"CBNA_390004",20.8963694590223,19.3361754901794,12.2483397934365
"CBNA_390006",24.3841199972964,17.3943748907953,13.2404181440934
"CBNA_390007",26.6124008202893,12.502474782297,6.41982164422584
"CBNA_390008",27.1268672143787,13.7983488327604,9.85183343975644
"CBNA_390009",25.7039248751255,10.8536320830513,9.87030403537674
"CBNA_390018",28.1504622199734,12.8196814548046,11.5832238189074
"CBNA_390019",22.682257408941,21.9683007029114,3.56600952440676
"CBNA_390020",20.21333109626,17.2898871826502,9.14948728092308
"CBNA_390022",29.6987730913198,16.2878175759104,7.22826766152383
"CBNA_390024",25.1632257256439,14.0576620169969,12.5369626295288
"CBNA_390028",13.342359448709,20.3739873847725,13.2851692156222
"CBNA_390030",22.2202039825187,13.4610278807091,9.20122783010057
"CBNA_390034",21.8771705612523,15.6521725424094,9.48109430044256
"CBNA_390045",29.0760916826597,24.5455811541708,12.1504628686787
"CBNA_390047",27.8700928508798,18.2355011522854,10.0225859883529
