,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,jaccard,postprocess,trait,indice,fold,eval_mode,prr,archi,species_loss,func_loss
13,LNC_fdis,-0.49959607790019556,2.3998030524459666,0.16820130492356872,1.5530826913614772e-08,0.16295071674497438,4.335482461666455e-08,0.08961006677467191,opth,LNC,fdis,3,extrapolation,False,mlp1,bce,msle
14,SLA_fdis,-0.35558617820969496,2.062573906875333,0.217151064528193,2.1823701366674596e-13,0.2031752907472448,7.158997957552356e-12,0.08961006677467191,opth,SLA,fdis,3,extrapolation,False,mlp1,bce,msle
15,PLH_fdis,-0.34184851212209266,35.004438446296994,0.6424119314578303,5.153940252286914e-131,0.6600997945519234,1.0264277320773083e-140,0.08961006677467191,opth,PLH,fdis,3,extrapolation,False,mlp1,bce,msle
16,average,-72.42538067191363,5493.958299272163,,,,,0.08961006677467191,opth,,,3,extrapolation,False,mlp1,bce,msle
17,weighted,-185.84736497971946,,,,,,0.08961006677467191,opth,,,3,extrapolation,False,mlp1,bce,msle
18,richness,-511.3793594451463,38710.311548791404,0.20905971843634577,1.696444313504627e-12,0.17687587400273894,2.6515498168639085e-09,0.08928639991808979,opth_norm,,richness,3,extrapolation,False,mlp1,bce,msle
19,LNC_cwm,0.0017963842587905843,3.33693031790712,0.37094450813987956,9.208054400355274e-38,0.35599547465362624,1.0319603237685841e-34,0.08928639991808979,opth_norm,LNC,cwm,3,extrapolation,False,mlp1,bce,msle
20,SLA_cwm,0.5497680129996192,4.591764908980039,0.7619001441725481,1.4921510500272246e-212,0.7741166717616053,1.2221717674419916e-223,0.08928639991808979,opth_norm,SLA,cwm,3,extrapolation,False,mlp1,bce,msle
21,PLH_cwm,0.4731846345795807,46.108950375293574,0.8465504557006168,1.3261106658991962e-307,0.8228206444107824,6.573152603421522e-276,0.08928639991808979,opth_norm,PLH,cwm,3,extrapolation,False,mlp1,bce,msle
22,LNC_fdis,-0.5112253322744307,2.4184133439479543,0.16529242827734297,2.7538573481837927e-08,0.16139571308912737,5.8394231598229914e-08,0.08928639991808979,opth_norm,LNC,fdis,3,extrapolation,False,mlp1,bce,msle
23,SLA_fdis,-0.3247038487925942,2.0155853141446487,0.21697901575454012,2.2815977106079117e-13,0.2028775310513223,7.69123791250316e-12,0.08928639991808979,opth_norm,SLA,fdis,3,extrapolation,False,mlp1,bce,msle
24,PLH_fdis,-0.29271281189342147,33.72264875198184,0.6379886739657532,1.0933383663474574e-128,0.6572716177417138,4.042024711358416e-139,0.08928639991808979,opth_norm,PLH,fdis,3,extrapolation,False,mlp1,bce,msle
25,average,-73.06903605803839,5543.215120257666,,,,,0.08928639991808979,opth_norm,,,3,extrapolation,False,mlp1,bce,msle
26,weighted,-187.52257012454888,,,,,,0.08928639991808979,opth_norm,,,3,extrapolation,False,mlp1,bce,msle
27,richness,-0.024203720678268148,77.37869292748434,0.24718251360321494,5.186738098417139e-17,0.2136387332292115,5.369438228703451e-13,0.2080476288236502,prr,,richness,3,extrapolation,False,mlp1,bce,msle
28,LNC_cwm,-0.5168555503769032,5.070750289939484,0.2931715726290966,1.4057396416333822e-23,0.2874914520487303,1.0673665905999998e-22,0.2080476288236502,prr,LNC,cwm,3,extrapolation,False,mlp1,bce,msle
29,SLA_cwm,0.40153874671368095,6.103505440678543,0.7434004949492928,5.568063684985164e-197,0.7504562078834277,9.305192959431426e-203,0.2080476288236502,prr,SLA,cwm,3,extrapolation,False,mlp1,bce,msle
30,PLH_cwm,0.5699934898940409,37.63585904466929,0.8223998382814907,2.169965687054812e-275,0.7725574815819825,3.472504774955234e-222,0.2080476288236502,prr,PLH,cwm,3,extrapolation,False,mlp1,bce,msle
31,LNC_fdis,-1.4786834417102992,3.96663620099141,0.14229852590735967,1.7985929954949365e-06,0.15242011852355627,3.082260638518495e-07,0.2080476288236502,prr,LNC,fdis,3,extrapolation,False,mlp1,bce,msle
32,SLA_fdis,-1.5039296476507222,3.8098204591586105,0.21632240506460051,2.702633108529542e-13,0.17648102781031255,2.8793235339181777e-09,0.2080476288236502,prr,SLA,fdis,3,extrapolation,False,mlp1,bce,msle
33,PLH_fdis,-0.07505199723915124,28.04459007404144,0.5761380987282995,8.980414300295403e-100,0.6108292360856812,3.3488681271015425e-115,0.2080476288236502,prr,PLH,fdis,3,extrapolation,False,mlp1,bce,msle
34,average,-0.3753131601496604,23.144264919566158,,,,,0.2080476288236502,prr,,,3,extrapolation,False,mlp1,bce,msle
35,weighted,0.212872635894161,,,,,,0.2080476288236502,prr,,,3,extrapolation,False,mlp1,bce,msle
36,richness,-0.024203720678268148,77.37869292748434,0.24718251360321494,5.186738098417139e-17,0.2136387332292115,5.369438228703451e-13,0.1906197519373571,norm_prr,,richness,3,extrapolation,False,mlp1,bce,msle
37,LNC_cwm,-0.727513482993615,5.774966174325327,0.2905276537197776,3.632468160924543e-23,0.2877350040719725,9.794316863535436e-23,0.1906197519373571,norm_prr,LNC,cwm,3,extrapolation,False,mlp1,bce,msle
38,SLA_cwm,0.4151257595322547,5.964936057605953,0.7454018032033857,1.3382709057444771e-198,0.7465135092393516,1.6616234496749573e-199,0.1906197519373571,norm_prr,SLA,cwm,3,extrapolation,False,mlp1,bce,msle
39,PLH_cwm,0.553153447312917,39.10976572746167,0.8163891444088848,3.966493050135244e-268,0.7730728804469318,1.1520309041624895e-222,0.1906197519373571,norm_prr,PLH,cwm,3,extrapolation,False,mlp1,bce,msle
40,LNC_fdis,-1.9638918844312458,4.743115093590766,0.13991003328368334,2.6807209144799613e-06,0.15667384937868115,1.4175914847664487e-07,0.1906197519373571,norm_prr,LNC,fdis,3,extrapolation,False,mlp1,bce,msle
41,SLA_fdis,-1.3728676243168136,3.6104048013006786,0.21927313268071003,1.2572106676095097e-13,0.1676906632990488,1.718603009621593e-08,0.1906197519373571,norm_prr,SLA,fdis,3,extrapolation,False,mlp1,bce,msle
42,PLH_fdis,0.0733421655666483,24.17347176910662,0.5193504927950274,3.5925820410833995e-78,0.5887273713450667,3.7149814162995275e-105,0.1906197519373571,norm_prr,PLH,fdis,3,extrapolation,False,mlp1,bce,msle
43,average,-0.4352650485725889,22.965050364410764,,,,,0.1906197519373571,norm_prr,,,3,extrapolation,False,mlp1,bce,msle
44,weighted,0.21896765256023837,,,,,,0.1906197519373571,norm_prr,,,3,extrapolation,False,mlp1,bce,msle
