,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,jaccard,postprocess,trait,indice,fold,eval_mode,prr,archi,species_loss,func_loss
12,PLH_cwm,0.4592674249990285,38.53918193917621,0.7236792343241194,5.8824339237965485e-182,0.5777323344055276,1.5707812677029685e-100,0.11455492751733404,opth,PLH,cwm,4,extrapolation,False,mlp1,bce,msle
13,LNC_fdis,-0.5120900016928609,2.099554184275283,0.04134212326933791,0.16716201528921193,0.018166556106366593,0.5439857987044311,0.11455492751733404,opth,LNC,fdis,4,extrapolation,False,mlp1,bce,msle
14,SLA_fdis,-1.1455433232463785,2.858992798182525,0.17473267853165128,4.0726522283202756e-09,0.17917396712539785,1.6080819307274485e-09,0.11455492751733404,opth,SLA,fdis,4,extrapolation,False,mlp1,bce,msle
15,PLH_fdis,0.07421880542969705,27.923395673361508,0.4577070692963283,5.578464463129029e-59,0.388767391242328,1.1930765909747743e-41,0.11455492751733404,opth,PLH,fdis,4,extrapolation,False,mlp1,bce,msle
16,average,-35.100573119492616,2879.6523804597805,,,,,0.11455492751733404,opth,,,4,extrapolation,False,mlp1,bce,msle
17,weighted,-101.9067232088299,,,,,,0.11455492751733404,opth,,,4,extrapolation,False,mlp1,bce,msle
18,richness,-268.9638868276285,22051.79427549195,0.18225500602221148,8.323245894466411e-10,0.17954850257360871,1.4852681085964962e-09,0.10985100097748543,opth_norm,,richness,4,extrapolation,False,mlp1,bce,msle
19,LNC_cwm,-0.029739440759778857,2.670341590741438,0.3529028670361336,3.939182946089939e-34,0.3073655781078622,6.879104236597775e-26,0.10985100097748543,opth_norm,LNC,cwm,4,extrapolation,False,mlp1,bce,msle
20,SLA_cwm,0.3789498922326483,4.6263745028990035,0.6575301583590034,2.17937127129147e-139,0.5692602172320176,5.148079133752605e-97,0.10985100097748543,opth_norm,SLA,cwm,4,extrapolation,False,mlp1,bce,msle
21,PLH_cwm,0.44923039516566565,39.25454279731615,0.721743513678079,1.549333995624416e-180,0.5888102589756987,2.761144746106314e-105,0.10985100097748543,opth_norm,PLH,cwm,4,extrapolation,False,mlp1,bce,msle
22,LNC_fdis,-0.5062236685912018,2.091408713968521,0.053267536714475656,0.07501836915523084,0.03256710852115357,0.2765947430077978,0.10985100097748543,opth_norm,LNC,fdis,4,extrapolation,False,mlp1,bce,msle
23,SLA_fdis,-0.9559234100550384,2.606319286381438,0.18288095850734226,7.270716822240524e-10,0.18254413579983467,7.81983099563821e-10,0.10985100097748543,opth_norm,SLA,fdis,4,extrapolation,False,mlp1,bce,msle
24,PLH_fdis,-0.008861205577894937,30.42925346515753,0.2847184082435445,2.705984129789983e-22,0.30231332263780497,4.650860325196776e-25,0.10985100097748543,opth_norm,PLH,fdis,4,extrapolation,False,mlp1,bce,msle
25,average,-38.51949346645916,3161.924645121202,,,,,0.10985100097748543,opth_norm,,,4,extrapolation,False,mlp1,bce,msle
26,weighted,-111.99395248905452,,,,,,0.10985100097748543,opth_norm,,,4,extrapolation,False,mlp1,bce,msle
27,richness,-0.045673306644292255,85.41502683363149,0.1722358278688202,6.796084321069455e-09,0.1443813505256558,1.2494623314196247e-06,0.21978557504873295,prr,,richness,4,extrapolation,False,mlp1,bce,msle
28,LNC_cwm,-0.4568496039297576,3.7779324893668544,0.3480114721640091,3.5363809491486134e-33,0.31647088462318035,1.995963815764291e-27,0.21978557504873295,prr,LNC,cwm,4,extrapolation,False,mlp1,bce,msle
29,SLA_cwm,0.25105875096559027,5.579071085195089,0.6649077570834975,1.3558136767126108e-143,0.5841128559177974,3.0181980352101313e-103,0.21978557504873295,prr,SLA,cwm,4,extrapolation,False,mlp1,bce,msle
30,PLH_cwm,0.3905195685278505,43.43899058944356,0.6806812259355096,5.280653340547576e-153,0.4717484275325426,5.003305861940893e-63,0.21978557504873295,prr,PLH,cwm,4,extrapolation,False,mlp1,bce,msle
31,LNC_fdis,-1.1107677076244467,2.9308249956117534,0.12197679435775431,4.328759162162262e-05,0.10029152355854136,0.0007847543920857262,0.21978557504873295,prr,LNC,fdis,4,extrapolation,False,mlp1,bce,msle
32,SLA_fdis,-1.1970044096078118,2.927566046599328,0.17361942251703857,5.1218690863533454e-09,0.1682289664195021,1.5219137405911237e-08,0.21978557504873295,prr,SLA,fdis,4,extrapolation,False,mlp1,bce,msle
33,PLH_fdis,-0.5749189476865659,47.50267686106745,0.37167214746611305,6.013127471472643e-38,0.2878589313908638,8.97401480039226e-23,0.21978557504873295,prr,PLH,fdis,4,extrapolation,False,mlp1,bce,msle
34,average,-0.39194795085706197,27.36744127155936,,,,,0.21978557504873295,prr,,,4,extrapolation,False,mlp1,bce,msle
35,weighted,0.022002196175983514,,,,,,0.21978557504873295,prr,,,4,extrapolation,False,mlp1,bce,msle
36,richness,-0.045673306644292255,85.41502683363149,0.1722358278688202,6.796084321069455e-09,0.1443813505256558,1.2494623314196247e-06,0.15598660662741023,norm_prr,,richness,4,extrapolation,False,mlp1,bce,msle
37,LNC_cwm,-0.36473142431610395,3.539049722961179,0.3067570247764245,8.677061483245825e-26,0.27222791834043286,1.9011126215245126e-20,0.15598660662741023,norm_prr,LNC,cwm,4,extrapolation,False,mlp1,bce,msle
38,SLA_cwm,0.3514565304057764,4.831180180515059,0.6399838262327939,7.57606025309258e-130,0.5822921502162323,1.823941809757743e-102,0.15598660662741023,norm_prr,SLA,cwm,4,extrapolation,False,mlp1,bce,msle
39,PLH_cwm,0.0603046308811388,66.97412449732306,0.62710710396081,3.120410325966678e-123,0.45774389494478634,5.44684551143464e-59,0.15598660662741023,norm_prr,PLH,cwm,4,extrapolation,False,mlp1,bce,msle
40,LNC_fdis,-1.9377037874846401,4.079035158138394,0.14059143380680797,2.369080850385424e-06,0.12821578707206913,1.707583452125961e-05,0.15598660662741023,norm_prr,LNC,fdis,4,extrapolation,False,mlp1,bce,msle
41,SLA_fdis,-0.7894898898991063,2.3845422519368467,0.17572164871266444,3.318184389253983e-09,0.1808389999625409,1.1281290171360992e-09,0.15598660662741023,norm_prr,SLA,fdis,4,extrapolation,False,mlp1,bce,msle
42,PLH_fdis,-0.44607255070761864,43.61641416202865,-0.3444165609901816,1.731356997433677e-32,-0.24181746399858445,2.4348818102469937e-16,0.15598660662741023,norm_prr,PLH,fdis,4,extrapolation,False,mlp1,bce,msle
43,average,-0.45312997110926373,30.119910400933527,,,,,0.15598660662741023,norm_prr,,,4,extrapolation,False,mlp1,bce,msle
44,weighted,-0.0763595299682433,,,,,,0.15598660662741023,norm_prr,,,4,extrapolation,False,mlp1,bce,msle
